,IP_port,complete_max,complete_min,complete_mean,complete_mad,complete_std,complete_var,complete_skew,complete_kurt,complete_pkt_num,complete_10per,complete_20per,complete_30per,complete_40per,complete_50per,complete_60per,complete_70per,complete_80per,complete_90per,out_max,out_min,out_mean,out_mad,out_std,out_var,out_skew,out_kurt,out_pkt_num,out_10per,out_20per,out_30per,out_40per,out_50per,out_60per,out_70per,out_80per,out_90per,in_max,in_min,in_mean,in_mad,in_std,in_var,in_skew,in_kurt,in_pkt_num,in_10per,in_20per,in_30per,in_40per,in_50per,in_60per,in_70per,in_80per,in_90per,protocol,flows_num,flow_length_mean,flow_pkt_num_mean,flow_duration_mean,ip1,ip2,ip3,ip4,graph_id
0,"('14.238.25.68', 8443)",1492,40,704.2294941900205,694.3690330382207,703.6372571438831,495105.38964096695,0.20363017286450533,-1.9330807734744795,5852,52.0,52.0,52.0,52.0,83,1492.0,1492.0,1492.0,1492.0,371,40,66.28171509567683,26.49950173814058,57.121241593877684,3262.8362412261417,4.249480274139082,17.695374569547724,2822,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,64.0,1492,52,1298.3841584158415,327.29384178022104,470.1443449944657,221035.70513027522,-2.1170460457613727,2.6372207495161772,3030,97.0,1492.0,1492.0,1492.0,1492,1492.0,1492.0,1492.0,1492.0,1.0,58,71054.3275862069,100.89655172413794,0.5543124059150959,14,238,25,68,1
1,"('74.125.200.155', 443)",1470,52,608.506329113924,625.121615125781,656.9094866702548,431530.07367737754,0.4793142695730639,-1.7489508184974578,79,52.0,60.0,64.0,72.0,95,514.3999999999992,1378.0,1470.0,1470.0,1470,52,401.4390243902439,468.8375966686495,559.548570223376,313094.60243902437,1.2514296374391645,-0.30859718011839865,41,60.0,61.0,64.0,64.0,72.0,80.0,260.0,1339.0,1378.0,1470,52,831.921052631579,666.8199445983377,687.3543632115018,472456.0206258891,-0.1764304948608141,-2.032801921476315,38,52.0,53.0,63.59999999999999,202.20000000000002,1424,1470.0,1470.0,1470.0,1470.0,0.5,2,24036.0,39.5,12.780325889587402,74,125,200,155,1
2,"('31.13.68.1', 443)",926,40,198.85185185185185,214.73251028806587,288.4927280384275,83228.0541310541,1.8294290872422416,1.7844218297029801,27,52.0,52.0,52.0,52.0,52,73.79999999999998,86.0,187.00000000000009,736.0,926,52,224.35714285714286,248.2755102040816,324.35749677521824,105207.7857142857,1.7676509345925413,1.6062844361838833,14,52.0,52.0,52.0,53.60000000000001,71.5,85.4,87.7,289.40000000000015,811.9000000000003,739,40,171.3846153846154,179.5147928994083,254.51147271506198,64776.08974358974,2.05953783574256,2.8398037249692245,13,52.0,52.0,52.0,52.0,52,53.599999999999994,69.19999999999996,158.00000000000017,628.8000000000004,1.0,1,5369.0,27.0,135.02030420303345,31,13,68,1,1
3,"('172.217.24.106', 443)",1247,52,239.83333333333334,240.23611111111106,340.8256811443883,116162.14492753624,2.1075275655137737,3.3713543168988065,24,52.0,52.0,59.2,69.20000000000003,94,116.59999999999998,148.0,254.40000000000026,847.5999999999997,967,52,202.45454545454547,205.6528925619835,294.36452355416867,86650.47272727273,2.282205841881948,4.68381388736226,11,52.0,52.0,60.0,64.0,90.0,98.0,103.0,120.0,569.0,1247,52,271.46153846153845,266.4023668639054,384.79986473157174,148070.9358974359,2.0942835678200575,3.3929816842375966,13,52.0,52.0,56.8,84.00000000000001,121,148.0,171.99999999999991,277.60000000000014,844.8000000000004,1.0,1,5756.0,24.0,1.4929730892181396,172,217,24,106,1
4,"('172.217.194.113', 443)",125,40,62.869565217391305,18.253308128544425,24.661903538981086,608.2094861660079,1.7451418741588218,2.2019547569613893,23,42.400000000000006,52.0,52.0,52.0,52,52.0,56.79999999999998,76.0,101.60000000000002,76,52,58.46153846153846,8.946745562130177,10.52469623168435,110.76923076923077,1.1764537340795655,-0.5507272727272725,13,52.0,52.0,52.0,52.0,52.0,52.0,56.79999999999998,71.20000000000002,76.0,125,40,68.6,30.439999999999998,35.69998443821634,1274.4888888888888,1.0119130175380555,-0.985808503073617,10,40.0,40.0,48.39999999999999,52.0,52,52.0,68.79999999999998,111.4,125.0,1.0,4,361.5,5.75,48.27974456548691,172,217,194,113,1
5,"('74.125.24.95', 443)",125,40,63.285714285714285,18.408163265306122,25.15580023999009,632.8142857142855,1.8024937071051559,2.2011566970591443,21,52.0,52.0,52.0,52.0,52,52.0,52.0,75.0,108.0,76,52,56.916666666666664,7.375,9.336714755428828,87.17424242424241,1.6283111122620055,1.0952148925275882,12,52.0,52.0,52.0,52.0,52.0,52.0,52.0,61.60000000000001,73.9,125,40,71.77777777777777,31.703703703703702,36.33448010422668,1320.1944444444443,0.8507191733495085,-1.43316358321675,9,40.0,47.2,52.0,52.0,52,52.0,85.59999999999997,114.8,125.0,1.0,4,332.25,5.25,31.447073221206665,74,125,24,95,1
6,"('69.171.250.35', 443)",1432,52,431.05,470.465,562.2094079798493,316079.4184210527,1.1517312207629995,-0.4189143454138593,20,52.0,52.0,52.0,52.0,60,145.00000000000003,517.1999999999999,1030.4000000000005,1432.0,1432,52,611.4,556.0799999999999,634.6262592178871,402750.48888888885,0.47046332971003096,-1.8855059351588164,10,52.0,52.0,57.6,85.80000000000001,336.0,713.3999999999999,1080.6,1432.0,1432.0,1432,52,250.7,285.11999999999995,438.4609573395459,192248.01111111112,2.6510720007132313,7.2443168590197535,10,52.0,52.0,52.0,52.0,52,55.199999999999996,104.39999999999998,265.4000000000001,588.6999999999996,1.0,1,8621.0,20.0,0.6593029499053955,69,171,250,35,1
7,"('74.125.24.156', 443)",1470,52,429.1764705882353,464.36678200692035,554.9770530497317,307999.5294117647,1.1658303453340075,-0.4065175222593207,17,52.0,52.0,52.0,55.2,60,202.39999999999995,404.9999999999998,1124.2000000000005,1330.2000000000003,1470,52,373.1111111111111,435.7283950617284,562.5680946437606,316482.8611111111,1.6122655846816283,0.9377653832199346,9,52.0,52.0,52.0,53.60000000000001,60.0,121.6,202.39999999999995,642.4000000000003,1283.6000000000001,1470,52,492.25,477.3125,577.6817586575798,333716.2142857144,0.9985562194923575,-0.6891998874211085,8,52.0,52.0,52.800000000000004,58.4,198,405.0000000000001,646.4999999999998,1013.4000000000003,1305.5,1.0,1,7296.0,17.0,0.30835676193237305,74,125,24,156,1
8,"('172.217.194.132', 443)",1378,53,666.4166666666666,581.25,623.1616539628358,388330.446969697,0.13154964538225133,-2.1976068704552034,12,61.199999999999996,63.0,63.0,121.00000000000006,597,990.8,1258.6,1376.8,1378.0,1378,61,515.4285714285714,517.6326530612245,579.5224635113688,335846.2857142857,0.5801505307972075,-1.9932384545353905,7,62.2,63.0,63.0,63.0,63.0,616.7999999999997,987.6,992.4000000000001,1147.6000000000001,1378,53,877.8,597.8399999999999,684.3903856718035,468390.2,-0.6376835678008207,-3.163153283629449,5,115.0,177.0,440.79999999999995,906.4000000000001,1372,1374.4,1376.8000000000002,1378.0,1378.0,0.0,1,7997.0,12.0,0.6145329475402832,172,217,194,132,1
9,"('74.125.68.95', 443)",76,40,55.0,8.5,11.583687589961073,134.1818181818182,0.8641251777401063,0.31933372992266484,12,41.2,52.0,52.0,52.0,52,52.0,52.0,61.60000000000001,74.80000000000001,76,52,60.57142857142857,9.795918367346939,11.414276774536104,130.2857142857143,0.7635866595707675,-1.6869806094182822,7,52.0,52.0,52.0,52.0,52.0,59.199999999999996,66.39999999999999,73.60000000000001,76.0,52,40,47.2,5.76,6.572670690061993,43.199999999999996,-0.6085806194501868,-3.3333333333333286,5,40.0,40.0,42.4,47.2,52,52.0,52.0,52.0,52.0,1.0,2,330.0,6.0,60.3124475479126,74,125,68,95,1
10,"('216.58.203.226', 443)",75,40,54.75,10.125,13.239918978054757,175.29545454545453,0.7125475889261805,-0.7165565236282196,12,40.0,42.400000000000006,52.0,52.0,52,52.0,52.0,70.40000000000002,75.0,75,52,60.625,10.78125,11.90363089865561,141.69642857142858,0.6440611887195307,-2.24,8,52.0,52.0,52.0,52.0,52.0,56.60000000000001,72.69999999999999,75.0,75.0,52,40,43.0,4.5,6.0,36.0,1.9999999999999998,4.0,4,40.0,40.0,40.0,40.0,40,40.0,41.199999999999996,44.800000000000004,48.4,1.0,3,219.0,4.0,20.475689729054768,216,58,203,226,1
11,"('74.125.200.156', 443)",125,40,56.9,13.620000000000005,24.442449413537368,597.4333333333332,2.904175335851241,8.914333859173386,10,40.0,49.6,52.0,52.0,52,52.0,52.0,52.0,59.299999999999976,52,40,49.6,3.839999999999999,5.366563145999495,28.799999999999997,-2.236067977499791,5.000000000000005,5,44.8,49.6,52.0,52.0,52.0,52.0,52.0,52.0,52.0,125,40,64.2,24.32,34.383135400949115,1182.2,2.1027785156929824,4.588198839945857,5,44.8,49.6,52.0,52.0,52,52.0,52.0,66.60000000000002,95.80000000000001,1.0,1,569.0,10.0,0.6827442646026611,74,125,200,156,1
12,"('74.125.200.95', 443)",125,52,67.11111111111111,20.14814814814815,25.910637026347136,671.3611111111112,1.7334455398775248,2.4855214619189168,9,52.0,52.0,52.0,52.0,52,52.0,66.39999999999999,82.0,97.80000000000001,91,52,67.75,15.75,19.189841062395487,368.25,0.5014746026982282,-3.1783342528029994,4,52.0,52.0,52.0,56.80000000000001,64.0,71.19999999999999,77.5,82.0,86.5,125,52,66.6,23.359999999999996,32.64659247149693,1065.8,2.2360679774997907,5.000000000000005,5,52.0,52.0,52.0,52.0,52,52.0,52.0,66.60000000000002,95.80000000000001,1.0,1,604.0,9.0,0.09516620635986328,74,125,200,95,1
13,"('31.13.68.35', 443)",83,52,62.57142857142857,12.081632653061224,14.62711116223504,213.95238095238093,0.9191685645214188,-1.3396336334250751,7,52.0,52.0,52.0,52.0,52,59.199999999999996,67.79999999999998,79.20000000000002,83.0,83,52,62.75,10.75,14.637281168304446,214.24999999999997,1.2374692624026442,0.6503324260772363,4,52.0,52.0,52.0,54.400000000000006,58.0,61.599999999999994,65.89999999999999,71.60000000000001,77.30000000000001,83,52,62.333333333333336,13.777777777777779,17.8978583448784,320.33333333333337,1.7320508075688759,0.0,3,52.0,52.0,52.0,52.0,52,58.2,64.4,70.6,76.80000000000001,1.0,1,438.0,7.0,115.27012920379639,31,13,68,35,1
14,"('74.125.200.132', 443)",75,40,55.666666666666664,12.888888888888888,15.908069231263317,253.0666666666667,0.49656357667893014,-1.8749999999999991,6,40.0,40.0,46.0,52.0,52,52.0,63.5,75.0,75.0,75,52,63.5,11.5,13.279056191361393,176.33333333333337,0.0,-6.0,4,52.0,52.0,52.0,56.60000000000001,63.5,70.39999999999999,75.0,75.0,75.0,40,40,40.0,0.0,0.0,0.0,0.0,0.0,2,40.0,40.0,40.0,40.0,40,40.0,40.0,40.0,40.0,1.0,2,167.0,3.0,0.05092966556549072,74,125,200,132,1
15,"('172.217.27.42', 443)",125,52,66.16666666666667,19.611111111111114,29.219285868526402,853.7666666666667,2.3120789271697944,5.41045379270764,6,52.0,52.0,52.0,52.0,52,52.0,58.0,64.0,94.5,52,52,52.0,0.0,0.0,0.0,0.0,0.0,3,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,125,52,80.33333333333333,29.777777777777775,39.14502948438452,1532.3333333333335,1.5507388962751378,0.0,3,54.400000000000006,56.8,59.2,61.6,64,76.19999999999999,88.39999999999999,100.60000000000001,112.8,1.0,1,397.0,6.0,0.983422040939331,172,217,27,42,1
16,"('172.217.160.2', 443)",75,40,54.2,8.320000000000002,12.735776379946374,162.2,1.2311309236545434,2.8284105266518758,5,44.8,49.6,52.0,52.0,52,52.0,52.0,56.60000000000001,65.80000000000001,75,52,59.666666666666664,10.222222222222221,13.279056191361391,176.33333333333331,1.7320508075688792,0.0,3,52.0,52.0,52.0,52.0,52.0,56.599999999999994,61.199999999999996,65.80000000000001,70.4,52,40,46.0,6.0,8.48528137423857,72.0,0.0,0.0,2,41.2,42.4,43.6,44.8,46,47.2,48.4,49.6,50.800000000000004,1.0,1,271.0,5.0,60.87696552276611,172,217,160,2,1
17,"('216.58.221.67', 443)",75,40,54.2,8.320000000000002,12.735776379946374,162.2,1.2311309236545436,2.8284105266518704,5,44.8,49.6,52.0,52.0,52,52.0,52.0,56.60000000000001,65.80000000000001,75,52,59.666666666666664,10.222222222222221,13.279056191361391,176.33333333333331,1.7320508075688792,0.0,3,52.0,52.0,52.0,52.0,52.0,56.599999999999994,61.199999999999996,65.80000000000001,70.4,52,40,46.0,6.0,8.48528137423857,72.0,0.0,0.0,2,41.2,42.4,43.6,44.8,46,47.2,48.4,49.6,50.800000000000004,1.0,1,271.0,5.0,60.133689880371094,216,58,221,67,1
18,"('74.125.68.97', 443)",75,40,54.2,8.320000000000002,12.735776379946374,162.2,1.2311309236545436,2.8284105266518704,5,44.8,49.6,52.0,52.0,52,52.0,52.0,56.60000000000001,65.80000000000001,75,52,59.666666666666664,10.222222222222221,13.279056191361391,176.33333333333331,1.7320508075688792,0.0,3,52.0,52.0,52.0,52.0,52.0,56.599999999999994,61.199999999999996,65.80000000000001,70.4,52,40,46.0,6.0,8.48528137423857,72.0,0.0,0.0,2,41.2,42.4,43.6,44.8,46,47.2,48.4,49.6,50.800000000000004,1.0,1,271.0,5.0,60.05609679222107,74,125,68,97,1
19,"('14.225.241.145', 443)",1492,40,1167.052348169859,499.6719252877056,595.5890284278925,354726.29078368086,-1.301383892449559,-0.2849089702841492,14671,52.0,64.0,1492.0,1492.0,1492,1492.0,1492.0,1492.0,1492.0,376,52,64.58114478114479,22.53352469702599,54.035849233578126,2919.8730023939856,4.832881204223309,22.659937008489475,2970,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,60.0,1492,40,1446.8865054268865,86.97292629522985,239.1274336228351,57181.92951104341,-5.281232546493218,26.525263683328905,11701,1492.0,1492.0,1492.0,1492.0,1492,1492.0,1492.0,1492.0,1492.0,1.0,53,323053.30188679247,276.811320754717,3.8970717214188486,14,225,241,145,2
20,"('74.125.24.97', 443)",636,52,195.53846153846155,189.6686390532544,236.44929526384558,55908.26923076923,1.355519035193903,-0.03443277997786298,13,52.0,52.0,52.0,52.0,60,66.99999999999997,139.39999999999984,423.8000000000005,597.0,604,52,212.0,214.0,256.4845674369773,65784.33333333333,1.221579545225431,-0.8123389264985814,7,52.0,52.0,52.0,55.2,60.0,80.99999999999999,189.79999999999967,474.20000000000033,583.0,636,52,176.33333333333334,163.11111111111111,233.27380192954945,54416.666666666664,2.122505215588994,4.516690189214577,6,52.0,52.0,52.0,52.0,56,60.0,133.0,206.0,421.0,1.0,1,2542.0,13.0,0.24463725090026855,74,125,24,97,2
21,"('18.136.71.196', 5229)",186,52,87.0,36.666666666666664,52.19578527046029,2724.3999999999996,1.7782003698930517,3.235360911094938,6,52.0,52.0,52.0,52.0,67,82.0,90.0,98.0,142.0,186,52,106.66666666666667,52.88888888888889,70.32306402122516,4945.333333333334,1.3842289233468046,0.0,3,58.0,64.0,70.0,76.0,82.0,102.8,123.6,144.4,165.20000000000002,98,52,67.33333333333333,20.444444444444443,26.558112382722786,705.3333333333335,1.7320508075688792,0.0,3,52.0,52.0,52.0,52.0,52,61.199999999999996,70.39999999999999,79.60000000000001,88.80000000000001,1.0,1,522.0,6.0,0.11616706848144531,18,136,71,196,2
22,"('14.225.241.141', 443)",1492,40,1188.6919313352716,476.1841930467912,582.0000694738771,338724.08086759783,-1.40981299530148,0.006288067934337338,35768,52.0,145.0,1492.0,1492.0,1492.0,1492.0,1492.0,1492.0,1492.0,376,52,62.71782608695652,18.956896786388405,49.4173437858512,2442.073866849006,5.368681449863098,28.364909050550096,6900,52.0,52.0,52.0,52.0,52.0,52.0,52.0,52.0,64.0,1492,40,1457.8211168075377,66.46955861010588,208.87487701908603,43628.71424973831,-6.14812820092498,36.644586525959525,28868,1492.0,1492.0,1492.0,1492.0,1492,1492.0,1492.0,1492.0,1492.0,1.0,100,425171.33,357.68,1.0742311763763428,14,225,241,141,3
