,source,target,weight,graph_id
0,"('103.102.166.240', 443)","('103.102.166.224', 443)",1.0,1
1,"('103.102.166.240', 443)","('142.250.204.132', 443)",0.3333333333333333,1
2,"('103.102.166.224', 443)","('142.250.204.132', 443)",0.3333333333333333,1
3,"('103.102.166.224', 443)","('74.125.204.188', 5228)",0.3333333333333333,1
4,"('103.102.166.240', 443)","('74.125.204.188', 5228)",0.0,1
5,"('142.250.204.132', 443)","('74.125.204.188', 5228)",0.0,1
6,"('103.102.166.240', 443)","('103.102.166.224', 443)",1.0,2
7,"('103.102.166.224', 443)","('172.217.161.170', 443)",1.0,2
8,"('103.102.166.240', 443)","('172.217.161.170', 443)",0.5,2
9,"('103.102.166.240', 443)","('172.217.174.206', 443)",0.5,2
10,"('103.102.166.224', 443)","('103.73.195.28', 80)",0.5,2
11,"('103.102.166.224', 443)","('172.217.174.206', 443)",0.5,2
12,"('172.217.161.170', 443)","('172.217.174.206', 443)",0.5,2
13,"('103.102.166.240', 443)","('103.73.195.28', 80)",0.0,2
14,"('172.217.161.170', 443)","('103.73.195.28', 80)",0.0,2
15,"('103.73.195.28', 80)","('172.217.174.206', 443)",0.0,2
16,"('103.102.166.240', 443)","('103.102.166.224', 443)",1.0,3
17,"('103.102.166.224', 443)","('74.125.204.188', 5228)",0.5,3
18,"('103.102.166.240', 443)","('74.125.204.188', 5228)",0.0,3
19,"('103.102.166.240', 443)","('103.102.166.224', 443)",1.0,4
20,"('103.102.166.240', 443)","('64.233.188.188', 5228)",0.0,4
21,"('103.102.166.224', 443)","('64.233.188.188', 5228)",0.0,4
22,"('115.231.155.218', 80)","('103.102.166.240', 443)",1.0,5
23,"('115.231.155.218', 80)","('103.102.166.224', 443)",0.0,5
24,"('103.102.166.240', 443)","('103.102.166.224', 443)",0.0,5
25,"('103.102.166.240', 443)","('142.250.204.42', 443)",1.0,6
26,"('142.250.204.42', 443)","('103.73.195.32', 443)",0.75,6
27,"('103.102.166.240', 443)","('103.102.166.224', 443)",0.5,6
28,"('103.73.195.32', 443)","('216.58.221.238', 443)",0.5,6
29,"('142.250.204.42', 443)","('103.102.166.224', 443)",0.5,6
30,"('142.250.204.42', 443)","('216.58.221.238', 443)",0.5,6
31,"('216.58.221.238', 443)","('216.58.200.3', 443)",0.25,6
32,"('103.73.195.32', 443)","('216.58.200.3', 443)",0.25,6
33,"('103.102.166.224', 443)","('103.73.195.32', 443)",0.25,6
34,"('142.250.204.42', 443)","('216.58.200.3', 443)",0.25,6
35,"('103.102.166.240', 443)","('54.254.17.63', 443)",0.25,6
36,"('103.102.166.240', 443)","('103.73.195.32', 443)",0.25,6
37,"('142.250.204.42', 443)","('54.254.17.63', 443)",0.0,6
38,"('103.102.166.240', 443)","('216.58.200.3', 443)",0.0,6
39,"('103.102.166.224', 443)","('216.58.221.238', 443)",0.0,6
40,"('103.102.166.224', 443)","('54.254.17.63', 443)",0.0,6
41,"('103.102.166.224', 443)","('216.58.200.3', 443)",0.0,6
42,"('103.73.195.32', 443)","('54.254.17.63', 443)",0.0,6
43,"('103.102.166.240', 443)","('216.58.221.238', 443)",0.0,6
44,"('216.58.221.238', 443)","('54.254.17.63', 443)",0.0,6
45,"('54.254.17.63', 443)","('216.58.200.3', 443)",0.0,6
46,"('104.91.76.118', 443)","('54.179.134.7', 80)",1.0,7
47,"('54.179.134.7', 80)","('13.224.161.98', 443)",1.0,7
48,"('103.102.166.240', 443)","('103.102.166.224', 443)",1.0,7
49,"('23.44.8.174', 443)","('13.224.161.98', 443)",1.0,7
50,"('142.250.204.46', 443)","('35.201.74.116', 443)",1.0,7
51,"('142.250.204.46', 443)","('13.224.161.98', 443)",1.0,7
52,"('142.250.204.46', 443)","('23.44.8.174', 443)",1.0,7
53,"('104.91.76.118', 443)","('13.224.161.73', 443)",1.0,7
54,"('13.224.161.73', 443)","('23.44.8.174', 443)",1.0,7
55,"('13.224.161.73', 443)","('142.250.204.46', 443)",1.0,7
56,"('13.224.161.73', 443)","('13.224.161.98', 443)",1.0,7
57,"('104.91.76.118', 443)","('13.224.161.98', 443)",1.0,7
