,IP_port,complete_max,complete_min,complete_mean,complete_mad,complete_std,complete_var,complete_skew,complete_kurt,complete_pkt_num,complete_10per,complete_20per,complete_30per,complete_40per,complete_50per,complete_60per,complete_70per,complete_80per,complete_90per,out_max,out_min,out_mean,out_mad,out_std,out_var,out_skew,out_kurt,out_pkt_num,out_10per,out_20per,out_30per,out_40per,out_50per,out_60per,out_70per,out_80per,out_90per,in_max,in_min,in_mean,in_mad,in_std,in_var,in_skew,in_kurt,in_pkt_num,in_10per,in_20per,in_30per,in_40per,in_50per,in_60per,in_70per,in_80per,in_90per,protocol,flows_num,flow_length_mean,flow_pkt_num_mean,flow_duration_mean,ip1,ip2,ip3,ip4,graph_id
0,"('198.251.152.43', 8801)",1320,56,557.2445986298964,212.79543575860637,291.8572415288588,85180.64943283463,0.40024445974146494,0.00639236064964166,11386,109,375.0,460.5,501.0,533.0,564.0,608.0,772.0,1004.0,118,56,94.8847040737894,14.449633433987199,18.171632702799087,330.2082350854373,-1.3702031306242621,0.15212726220731554,1301,58,70.0,101.0,101.0,102.0,102.0,103.0,109.0,109.0,1320,80,616.8906296479921,194.0697044482358,254.92959772875653,64989.09979814563,0.7367110018927252,0.4004543002624472,10085,379.0,456.0,493.0,524.0,551.0,580.0,655.0,816.0,1034.0,0.0,3,2114929.0,3795.3333333333335,297.56952412923175,198,251,152,43,1
1,"('198.251.152.43', 443)",898,52,113.09859154929578,60.20796739463654,114.5851682377131,13129.760780065015,3.470353909869429,12.735166503209307,781,52,52.0,52.0,52.0,97.0,102.0,102.0,122.0,141.0,898,52,141.4043126684636,102.70710035527163,157.10309365319537,24681.382035404677,2.3245607468536864,4.54364926216978,371,52,52.0,52.0,97.0,102.0,102.0,102.0,130.0,445.0,242,52,87.48536585365854,33.34210588935158,36.432488127852544,1327.3261911861164,0.49226037167728787,-0.5338198079271583,410,52.0,52.0,52.0,52.0,97.0,102.0,118.0,122.0,138.0,1.0,1,88330.0,781.0,296.2569260597229,198,251,152,43,1
2,"('31.13.68.1', 443)",1432,40,569.1492537313433,574.5622633103139,602.2487257038744,362703.5276119405,0.4756592360032623,-1.7015476897048023,201,52,52.0,55.0,68.0,134.0,459.0,1260.0,1280.0,1432.0,1432,52,439.7391304347826,494.41493383742926,547.0743941528402,299290.39273769717,0.8449867202953334,-1.2336634965075286,92,52,52.0,52.0,52.0,64.0,108.20000000000002,676.5999999999988,1260.0,1260.0,1432,40,678.3761467889908,611.7168588502651,627.0457746447464,393186.4034998301,0.19027437048748647,-1.9171746896972828,109,52.0,55.0,83.0,146.40000000000018,268.0,1280.0,1280.0,1432.0,1432.0,0.5,4,28599.75,50.25,36.26103127002716,31,13,68,1,1
3,"('31.13.68.35', 443)",1432,40,622.1437125748503,642.9248807773673,663.0910028174559,439689.6780174593,0.3869442931872855,-1.8376995125180806,167,52,52.0,52.0,52.0,91.0,740.5999999999999,1432.0,1432.0,1432.0,1432,52,1000.9285714285714,580.6268221574344,628.2949640540422,394754.56185567024,-0.7985040614675046,-1.3537649398484353,98,52,61.60000000000001,459.2,1432.0,1432.0,1432.0,1432.0,1432.0,1432.0,731,40,84.15942028985508,52.307498424700675,98.96398976520314,9793.871270247231,4.71581063854557,27.22882335634727,69,49.60000000000001,52.0,52.0,52.0,52.0,52.0,52.0,88.60000000000002,147.00000000000028,1.0,2,51949.0,83.5,66.30652153491974,31,13,68,35,1
4,"('172.217.25.10', 443)",1275,52,343.8939393939394,354.9462809917357,414.20634503879376,171566.89627039625,1.1408345621910365,-0.2835583445441525,66,52,52.0,52.0,60.0,79.0,172.0,510.0,679.0,1135.5,1137,52,380.85714285714283,430.5918367346939,480.60715568459665,230983.23809523814,0.888819070820182,-1.2126233087977965,28,52,52.0,52.0,52.0,52.0,60.8,557.0999999999996,1064.6,1136.3,1275,52,316.6578947368421,298.9002770083101,362.0085318029822,131050.17709815079,1.4072658341055293,1.0427718613140744,38,52.0,52.0,65.5,79.0,136.5,173.20000000000002,483.99999999999966,675.0,701.8000000000003,1.0,1,22697.0,66.0,5.217196941375732,172,217,25,10,1
5,"('216.58.221.234', 443)",1452,52,365.5,337.7903225806452,391.47274469120526,153250.90983606558,0.9901722274983097,0.011690713668984998,62,52,52.0,52.0,52.0,83.5,447.0,449.0,737.0,939.0,939,52,404.19354838709677,301.207075962539,360.1723124056816,129724.09462365591,0.5176111087159555,-1.283685612207199,31,52,52.0,52.0,145.0,447.0,447.0,449.0,939.0,939.0,1452,52,326.80645161290323,356.89906347554637,422.8379058500502,178791.8946236559,1.4134580944674735,1.18672869036818,31,52.0,52.0,52.0,52.0,52.0,64.0,737.0,737.0,737.0,1.0,1,22661.0,62.0,5.017414808273315,216,58,221,234,1
6,"('172.217.24.206', 443)",1452,52,513.175,509.76875,571.539301988891,326657.1737179488,0.7609936345298693,-1.265436019822107,40,52,58.60000000000001,61.0,63.0,177.5,313.0,758.9999999999989,1378.0,1378.0,1378,52,313.59090909090907,342.5495867768595,463.7114927245695,215028.34848484845,1.800315783711403,1.9029033663235433,22,52,53.60000000000001,61.0,61.0,62.0,67.19999999999999,253.89999999999986,517.8000000000002,1303.5000000000016,1452,52,757.1111111111111,567.888888888889,607.6281650220836,369211.98692810454,-0.04101945388161651,-2.0196673337882265,18,53.0,74.00000000000001,239.6,268.20000000000005,842.5,1137.9999999999998,1378.0,1378.0,1400.2,0.5,2,10263.5,20.0,4.048588395118713,172,217,24,206,1
7,"('216.58.197.99', 443)",1452,52,250.0,188.33333333333334,302.48674114980406,91498.22857142857,2.89501045046032,9.480319163105039,36,52,52.0,62.0,64.0,194.0,313.0,313.0,342.0,342.0,313,52,159.75,115.6,123.6020247662464,15277.46052631579,0.41451887734070736,-1.9285977127675813,20,52,52.0,52.0,62.400000000000006,64.0,184.20000000000005,313.0,313.0,313.0,1452,52,362.8125,248.171875,411.95780022554095,169709.2291666667,2.0095495346431056,3.5676973454429746,16,56.0,64.0,64.0,342.0,342.0,342.0,342.0,342.0,801.5,1.0,1,9000.0,36.0,120.75408506393433,216,58,197,99,1
8,"('3.208.72.68', 443)",271,52,126.33333333333333,89.11111111111111,96.67382567907701,9345.82857142857,0.7140226209388585,-1.5048917952700671,36,52,52.0,52.0,52.0,67.0,82.0,249.0,249.0,271.0,271,52,135.0,90.66666666666667,99.75381461082962,9950.823529411764,0.7179272532409128,-1.59375,18,52,52.0,54.999999999999986,82.0,82.0,82.0,252.09999999999974,271.0,271.0,249,52,117.66666666666667,87.55555555555557,95.5590362643152,9131.529411764706,0.7730823048033111,-1.5937500000000004,18,52.0,52.0,52.0,52.0,52.0,52.0,229.29999999999973,249.0,249.0,1.0,1,4548.0,36.0,251.40277123451233,3,208,72,68,1
9,"('172.217.31.234', 443)",1452,52,361.1923076923077,375.2958579881658,495.7063662476624,245724.8015384616,1.596199537989903,0.9494013164495585,26,52,52.0,52.0,60.0,115.5,206.0,249.0,414.0,1343.5,1452,52,240.08333333333334,235.12500000000003,399.2473506107423,159398.44696969696,2.9803963166745198,9.404588130096931,12,52,52.0,52.0,52.0,56.0,110.99999999999997,206.5999999999999,258.6,399.1,1452,52,465.0,474.2857142857143,559.0420377753359,312528.0,1.091825701787128,-0.670484447696186,14,52.0,56.800000000000004,83.39999999999999,105.20000000000002,194.0,209.20000000000002,413.69999999999976,1118.6000000000001,1386.9000000000003,1.0,1,9391.0,26.0,0.3914949893951416,172,217,31,234,1
