,IP_port,complete_max,complete_min,complete_mean,complete_mad,complete_std,complete_var,complete_skew,complete_kurt,complete_pkt_num,complete_10per,complete_20per,complete_30per,complete_40per,complete_50per,complete_60per,complete_70per,complete_80per,complete_90per,out_max,out_min,out_mean,out_mad,out_std,out_var,out_skew,out_kurt,out_pkt_num,out_10per,out_20per,out_30per,out_40per,out_50per,out_60per,out_70per,out_80per,out_90per,in_max,in_min,in_mean,in_mad,in_std,in_var,in_skew,in_kurt,in_pkt_num,in_10per,in_20per,in_30per,in_40per,in_50per,in_60per,in_70per,in_80per,in_90per,protocol,flows_num,flow_length_mean,flow_pkt_num_mean,flow_duration_mean,ip1,ip2,ip3,ip4,graph_id
0,"('52.219.36.67', 443)",1472,40,760.7289636846767,707.2038856430922,709.3446344503299,503169.810423472,-0.0030384451093919563,-1.9910376628163187,2258,40.0,40.0,40,52,603.5,1472.0,1472.0,1472.0,1472.0,662,40,47.38122605363985,11.114259919848434,42.48575726639677,1805.0395704991856,11.314475948275176,141.19294919666154,1044,40,40,40.0,40.0,40,40.0,40.0,52.0,52.0,1472,40,1374.184514003295,180.6229980268695,346.5228391393985,120078.07804522947,-3.3473762724987983,9.425434466111763,1214,1472.0,1472.0,1472.0,1472.0,1472,1472.0,1472.0,1472.0,1472.0,1,6,286287.6666666667,376.3333333333333,14.463205059369406,52,219,36,67,1
1,"('52.219.124.51', 443)",1472,40,797.1102060373743,708.8444793320916,710.8158920113314,505259.2323358646,-0.10673338376944161,-1.9859741874723196,2087,40.0,40.0,52,52,1472.0,1472.0,1472.0,1472.0,1472.0,678,40,47.15088449531738,9.122772519520431,37.58447598616151,1412.5928351543512,14.562212638500931,221.697783693889,961,40,40,40.0,40.0,40,40.0,52.0,52.0,52.0,1472,40,1437.1731793960923,67.79786035858349,212.52019873679498,45164.83487112683,-6.034516075580264,34.93520841319873,1126,1472.0,1472.0,1472.0,1472.0,1472,1472.0,1472.0,1472.0,1472.0,1,2,831784.5,1043.5,10.108608961105347,52,219,124,51,1
2,"('52.219.41.35', 443)",1472,40,779.7650471356055,707.281909676956,709.5420229611507,503449.8823478021,-0.056531493323420466,-1.9896149718085634,1379,40.0,40.0,40,52,1472.0,1472.0,1472.0,1472.0,1472.0,652,40,47.90529695024077,12.333785931996879,46.116053320145134,2126.690373826469,10.410292102306288,121.24310443519839,623,40,40,40.0,40.0,40,40.0,40.0,52.0,52.0,1472,40,1382.8716931216932,165.99557683155675,333.0673112850703,110933.8338466659,-3.5470352161519987,10.812135442735496,756,1472.0,1472.0,1472.0,1472.0,1472,1472.0,1472.0,1472.0,1472.0,1,3,358432.0,459.6666666666667,8.108364423116049,52,219,41,35,1
3,"('52.219.36.15', 443)",1472,40,692.3595839524517,696.0784714602078,702.9335564565712,494115.58479268354,0.1963504227149106,-1.9509383313534796,673,40.0,40.0,40,52,60.0,1472.0,1472.0,1472.0,1472.0,279,40,48.859756097560975,11.722969958358098,30.029931489456164,901.796785261431,5.908759428985124,36.152017143337055,328,40,40,40.0,40.0,40,40.0,52.0,52.0,52.0,1472,40,1304.1507246376812,291.1929426591045,440.6624972905779,194183.4365183686,-2.323221172913589,3.5602470809901714,345,378.0,1472.0,1472.0,1472.0,1472,1472.0,1472.0,1472.0,1472.0,1,3,155319.33333333334,224.33333333333334,3.480177084604899,52,219,36,15,1
4,"('112.78.4.242', 443)",1492,52,480.4092526690391,536.7171388406937,612.3571260067324,374981.2497712252,0.9628432960892946,-0.9553854171615179,281,52.0,52.0,52,60,64.0,138.0,608.0,1492.0,1492.0,615,52,110.51633986928104,88.66658122944152,145.728799332652,21236.882954936347,2.912898791574027,7.283448285779478,153,52,52,52.0,52.0,52,60.0,64.0,111.00000000000055,214.0,1492,52,922.546875,642.55517578125,662.9152967754018,439456.690698819,-0.3749074134424065,-1.8051835293563778,128,52.0,60.0,318.0,490.40000000000003,1473,1492.0,1492.0,1492.0,1492.0,1,10,13499.5,28.1,0.86793212890625,112,78,4,242,1
5,"('52.219.128.163', 443)",1472,40,531.4240506329114,604.6829033808679,651.8171492878818,424865.5961057807,0.7070111530230424,-1.463551205530173,158,40.0,40.0,52,52,52.0,166.0,1446.8999999999978,1472.0,1472.0,277,40,59.82716049382716,23.898795915256844,47.86329233438106,2290.89475308642,3.5473164103451493,11.906389189999018,81,40,40,40.0,40.0,52,52.0,52.0,52.0,60.0,1472,40,1027.5194805194806,570.726935402261,623.6080417594814,388886.98974709504,-0.7972654460342484,-1.296298531884576,77,47.800000000000004,85.0,468.8,1472.0,1472,1472.0,1472.0,1472.0,1472.0,1,2,41982.5,79.0,1.9594011306762695,52,219,128,163,1
6,"('69.171.250.15', 443)",1432,52,352.3478260869565,370.8052930056709,487.02665679290845,237194.96442687744,1.5936938444113935,1.1258553570423357,23,52.0,52.0,52,60,64.0,184.79999999999995,312.19999999999993,651.4000000000008,1318.6000000000004,1432,52,215.41666666666666,217.36111111111106,391.8386630729386,153537.53787878787,3.2088468529998524,10.643502530514565,12,52,52,54.39999999999999,61.6,64,64.0,143.79999999999993,205.20000000000002,293.90000000000003,1432,52,501.72727272727275,470.38016528925624,553.0748757463298,305891.8181818182,0.8998484496369106,-0.7649038799812531,11,52.0,52.0,52.0,60.0,326,331.0,865.0,865.0,1432.0,1,1,8104.0,23.0,0.7584359645843506,69,171,250,15,1
7,"('142.250.204.132', 443)",83,40,55.8,10.879999999999999,16.068602926203635,258.2,1.6083247724965315,3.443193388536864,5,44.8,49.6,52,52,52.0,52.0,52.0,58.20000000000001,70.6,83,52,62.333333333333336,13.777777777777779,17.8978583448784,320.33333333333337,1.7320508075688759,0.0,3,52,52,52.0,52.0,52,58.2,64.4,70.6,76.80000000000001,52,40,46.0,6.0,8.48528137423857,72.0,0.0,0.0,2,41.2,42.4,43.6,44.8,46,47.2,48.4,49.6,50.800000000000004,1,1,279.0,5.0,99.68350410461426,142,250,204,132,1
8,"('52.219.125.27', 443)",1472,40,686.1324126726239,696.1780183071821,703.1166239888573,494372.98692948825,0.2124064495778417,-1.942228632602493,2462,40.0,40.0,40.0,52.0,52.0,1472.0,1472.0,1472.0,1472.0,654,40,48.8034118602762,11.61392433882087,36.68067462286876,1345.4718907887682,10.079878577320631,128.5555508533877,1231,40.0,40.0,40.0,40.0,40,40.0,52.0,52.0,52.0,1472,40,1323.4614134849717,262.3256596942866,418.0495807498856,174765.4519651551,-2.5289658537959654,4.547661929452425,1231,429.0,1472.0,1472.0,1472.0,1472.0,1472.0,1472.0,1472.0,1472.0,1,9,187695.33333333334,273.55555555555554,15.388863298628065,52,219,125,27,2
9,"('52.219.132.163', 443)",1472,40,704.5192669172932,703.2516116124444,707.632383135143,500743.5896615218,0.15626124494014054,-1.9679305237340603,2128,40.0,40.0,40.0,52.0,52.0,1472.0,1472.0,1472.0,1472.0,682,40,48.577319587628864,11.67222871718561,48.9907366816782,2400.09228061353,10.919106666652358,122.66819837195929,1067,40.0,40.0,40.0,40.0,40,40.0,52.0,52.0,52.0,1472,40,1364.1705937794534,198.11436581533536,365.6894033715388,133728.739738232,-3.1427963553719827,8.02052135517719,1061,1472.0,1472.0,1472.0,1472.0,1472.0,1472.0,1472.0,1472.0,1472.0,1,5,299843.4,425.6,23.96547727584839,52,219,132,163,2
