,source,target,weight,graph_id
0,"('52.220.233.26', 443)","('45.127.254.84', 443)",1.0,1
1,"('52.220.233.26', 443)","('49.213.81.37', 80)",0.5,1
2,"('52.220.233.26', 443)","('69.171.250.15', 443)",0.5,1
3,"('45.127.254.84', 443)","('49.213.81.37', 80)",0.5,1
4,"('52.220.233.26', 443)","('69.171.250.13', 443)",0.25,1
5,"('69.171.250.13', 443)","('69.171.250.15', 443)",0.25,1
6,"('69.171.250.13', 443)","('45.127.254.84', 443)",0.0,1
7,"('69.171.250.13', 443)","('49.213.81.37', 80)",0.0,1
8,"('45.127.254.84', 443)","('69.171.250.15', 443)",0.0,1
9,"('49.213.81.37', 80)","('69.171.250.15', 443)",0.0,1
10,"('52.220.233.26', 443)","('45.127.254.84', 443)",1.0,2
11,"('52.220.233.26', 443)","('69.171.250.13', 443)",0.0,2
12,"('52.220.233.26', 443)","('69.171.250.15', 443)",0.0,2
13,"('69.171.250.13', 443)","('69.171.250.15', 443)",0.0,2
14,"('69.171.250.13', 443)","('45.127.254.84', 443)",0.0,2
15,"('69.171.250.15', 443)","('45.127.254.84', 443)",0.0,2
16,"('52.220.233.26', 443)","('45.127.254.84', 443)",1.0,3
17,"('52.220.233.26', 443)","('216.58.220.202', 443)",0.5,3
18,"('52.220.233.26', 443)","('47.241.36.250', 443)",0.5,3
19,"('52.220.233.26', 443)","('161.117.238.73', 443)",0.5,3
20,"('52.220.233.26', 443)","('161.117.97.83', 443)",0.5,3
21,"('216.58.220.202', 443)","('161.117.97.83', 443)",0.5,3
22,"('52.220.233.26', 443)","('161.117.71.156', 443)",0.5,3
23,"('52.220.233.26', 443)","('142.250.66.42', 443)",0.25,3
24,"('161.117.71.156', 443)","('47.241.36.250', 443)",0.25,3
25,"('161.117.238.73', 443)","('161.117.97.83', 443)",0.25,3
26,"('47.241.36.250', 443)","('161.117.97.83', 443)",0.25,3
27,"('45.127.254.84', 443)","('69.171.250.15', 443)",0.25,3
28,"('45.127.254.84', 443)","('47.241.36.250', 443)",0.25,3
29,"('216.58.220.202', 443)","('161.117.238.73', 443)",0.25,3
30,"('216.58.220.202', 443)","('47.241.36.250', 443)",0.25,3
31,"('161.117.71.156', 443)","('161.117.97.83', 443)",0.25,3
32,"('161.117.71.156', 443)","('161.117.238.73', 443)",0.25,3
