,IP_port,complete_max,complete_min,complete_mean,complete_mad,complete_std,complete_var,complete_skew,complete_kurt,complete_pkt_num,complete_10per,complete_20per,complete_30per,complete_40per,complete_50per,complete_60per,complete_70per,complete_80per,complete_90per,out_max,out_min,out_mean,out_mad,out_std,out_var,out_skew,out_kurt,out_pkt_num,out_10per,out_20per,out_30per,out_40per,out_50per,out_60per,out_70per,out_80per,out_90per,in_max,in_min,in_mean,in_mad,in_std,in_var,in_skew,in_kurt,in_pkt_num,in_10per,in_20per,in_30per,in_40per,in_50per,in_60per,in_70per,in_80per,in_90per,protocol,flows_num,flow_length_mean,flow_pkt_num_mean,flow_duration_mean,ip1,ip2,ip3,ip4,graph_id
0,"('172.217.24.74', 443)",0.8023118150658891,0.40004381308835224,-0.4110962680421505,-0.3443138593598603,-0.09711687216493055,-0.4602436975632821,1.0444746853700035,0.32703408556076147,-0.1852342272524618,-0.016380294232842815,-0.10199385080078742,-0.17120344560326559,-0.23487136304116732,-0.3290276388480968,-0.5100867825107286,-0.5526489586273122,-0.5753647544264666,-0.32166430502035864,1.4904722889799653,0.049971960701854196,0.8640199458087297,1.246818538651131,1.274791622064292,1.0273786429609904,-0.2591650116789518,-0.20508111996188355,-0.16638445348216507,-0.05802247157761901,-0.11661564971892391,-0.10998899198972341,0.003221789474766504,-0.11199062038645952,-0.129503290175598,0.23972224393436278,0.9008177398877067,1.6941841887385198,-0.3849235064806424,-0.07423644319791206,-0.7118389559293344,-0.5726642616794971,-0.6348837498957242,-0.7746138262943698,0.5881768596031651,-0.08336284797682203,-0.18067871194608423,-0.3890188001092124,-0.4629896511080469,-0.5227099157925831,-0.5838968333945134,-0.5914617641450071,-0.6933477946186657,-0.7734912254538767,-0.6938970099618131,-0.7289603666544987,1.0,-0.3179449072399096,-0.150665935396707,-0.14601392608338193,-0.7594704059681938,0.6745098039215687,0.8509803921568627,0.09411764705882353,0.2901960784313726,1
1,"('69.171.250.15', 443)",0.7388581776805778,0.40004381308835224,0.10819396281404448,0.36862617654088875,0.5757514613173531,0.3469192563424782,0.2344482115643041,-0.13044956138075614,-0.19124539181871014,-0.016380294232842815,-0.10199385080078742,-0.17120344560326559,-0.24890618859303382,-0.39902387819882446,-0.3103111619296775,-0.29711337696847423,0.0489660826420841,0.9769879553074042,0.08945983926436069,0.049971960701854196,-0.1836650505351887,-0.1022382069098535,-0.0935171443016131,-0.3966398903210987,-0.10049495459647778,-0.17663216138976226,-0.16870144896056524,-0.05802247157761901,-0.11661564971892391,-0.16774018576540686,-0.22055954559125932,-0.2516511489779563,-0.3166492969844736,-0.3164541068024278,-0.12620997575066098,0.0017845703445704218,0.897456014765686,-0.07423644319791206,0.32538868196774545,1.6851835230475603,1.3951966812524235,1.5653152675525892,0.2045462514802637,-0.13328296631047265,-0.18853212843751901,-0.3890188001092124,-0.4629896511080469,-0.5227099157925831,-0.3737282237054938,-0.16912741892210895,-0.26623328645845284,1.2626872995214,1.2503143495191567,1.052872387765234,1.0,0.1679145166550536,-0.15592521487909786,-0.17015422585235115,-0.7853144574907772,0.27058823529411763,0.6705882352941176,0.9803921568627451,0.058823529411764705,1
2,"('172.67.12.198', 443)",0.12435979458072115,-0.6724482453431003,-0.3732057433743638,-0.07649325253853337,0.03736688530344277,-0.32528148294362685,0.37363278530673,-0.0955665861256636,-0.19869923588085808,-0.26820172989966845,-0.20416626815295152,-0.23432844015918075,-0.3190803163523662,-0.39643142488953825,-0.5764154470514726,-0.6667306237675968,-0.8319633127454562,0.295694479845014,-0.9422791303275283,-0.3872711032513731,-0.6025022081934845,-0.6303098549140926,-0.7357678553517695,-0.6262246648924147,-0.328888547569271,-0.21598574533506731,-0.17854867974376595,-0.34927250138265953,-0.26825406291078446,-0.26399217539154596,-0.2894153409961903,-0.34175471581118005,-0.40437398767613403,-0.4560268792306709,-0.4021578231376186,-0.5939400953300998,0.307561434992375,-0.2432933207786567,-0.10916802653481472,0.9801316604889635,0.7269257981696059,0.45377894409136105,0.2299948491360643,-0.13343174605573918,-0.1937677394318089,-0.41675177087502113,-0.48746724113499396,-0.472895697928475,-0.5359636417110527,-0.6148249406892525,-0.451904551989257,0.4838589433481745,0.5409580041239337,0.43623375987106866,1.0,-0.3179449072399096,-0.1553579908036249,-0.16372384032437245,1.005969554760249,0.6745098039215687,0.2627450980392157,0.047058823529411764,0.7764705882352941,1
3,"('172.67.12.198', 443)",0.8390481314468587,-0.6724482453431003,-0.4771715229534144,-0.25956755785350366,0.0628754274852471,-0.2981962209604055,1.079240047097249,0.3194570764794858,-0.1996610222114578,-0.26820172989966845,-0.20416626815295152,-0.23432844015918075,-0.27697583969676676,-0.39643142488953825,-0.5764154470514726,-0.6841827303510545,-0.8744347982603236,-0.11091662120056435,-0.9868146254178256,-0.3872711032513731,-0.5946084728768043,-0.6456632730718151,-0.7557342075570705,-0.6288687871820242,-0.3829882546659616,-0.22108091931897048,-0.17970717748296605,-0.34927250138265953,-0.26825406291078446,-0.26399217539154596,-0.2894153409961903,-0.2876925757112458,-0.3605116423303038,-0.4560268792306709,-0.4222267574930337,-0.6095947918002438,0.9936344788591607,-0.2432933207786567,-0.2361623200430924,0.7586943439742384,0.8611163727831334,0.6501029758834811,0.5048769551192539,-0.10615240622566711,-0.19451568385956458,-0.41675177087502113,-0.48746724113499396,-0.472895697928475,-0.5359636417110527,-0.6148249406892525,-0.7162919624123961,-0.3602459358036488,0.2063370325213801,0.362314933814355,1.0,-0.3179449072399096,-0.1561748538688357,-0.16498883419872892,1.1797923631719687,0.6745098039215687,0.2627450980392157,0.047058823529411764,0.7764705882352941,2
4,"('142.250.204.138', 443)",0.18113410171494704,0.40004381308835224,-0.08275438947855705,0.15814002540017386,0.18639416494680106,-0.16034032333794315,0.0668097025137283,-0.1838791324408794,-0.20446995386445646,-0.016380294232842815,-0.10199385080078742,-0.17120344560326559,-0.23487136304116732,-0.3795804783791779,-0.48521353330794953,-0.38106719495415975,0.24362705791855718,0.4330356670534207,0.8001721150803561,0.049971960701854196,0.7945361980718435,1.5204538063912756,1.410915742349517,1.2386382908998874,-0.33831103319193245,-0.21971815166739161,-0.18549966617896646,-0.05802247157761901,-0.11661564971892391,-0.16774018576540686,-0.22055954559125932,-0.2876925757112458,-0.3166492969844736,-0.4197742110674907,2.036217701045316,1.4466707445484048,0.012614145105719437,-0.07423644319791206,-0.35587857658825583,0.23038426864091713,0.17656974107276047,-0.2101275006138584,0.37634877560408597,-0.12278885056279389,-0.19825540599834304,-0.3890188001092124,-0.43851206108109986,-0.47097976647216316,-0.508309877278287,-0.4944147231150645,-0.5980412514754777,-0.39305688650717713,0.022479355816680417,0.0073100455156637125,1.0,-0.3179449072399096,-0.15687771848409565,-0.17131380357051124,0.003694464222859617,0.5568627450980392,0.9803921568627451,0.8,0.5411764705882353,2
5,"('142.250.66.74', 443)",-1.4436129818615762,0.40004381308835224,-1.0132584904872513,-1.1978435181471303,-1.3172823914113674,-1.0829253631024558,0.7156022466838973,0.10399128826172403,-0.20446995386445646,-0.016380294232842815,-0.10199385080078742,-0.17120344560326559,-0.27697583969676676,-0.43013331791025894,-0.6040523906101161,-0.7806285825227938,-1.0000796095751392,-1.212014070371406,-1.1185654650599555,0.049971960701854196,-0.6297530309975741,-0.8063503825680693,-0.9126205938568375,-0.6402162737431775,-0.9053225424186557,-0.22385199810115738,-0.18607891504856652,-0.05802247157761901,-0.11661564971892391,-0.10036379302710954,-0.15170375018632828,-0.23363043561131155,-0.3166492969844736,-0.4197742110674907,-0.5576920643920856,-0.7407557622257749,-1.197631528070503,-0.07423644319791206,-0.8605027800846781,-0.9114771765881372,-1.0297706535700908,-0.8706801163938844,0.4720831197570434,-0.11565715189665765,-0.19788143378446518,-0.3890188001092124,-0.4629896511080469,-0.5227099157925831,-0.5838968333945134,-0.6615512937777434,-0.762180297999857,-0.890401823486975,-0.9623292179506746,-1.068565499524708,1.0,0.1679145166550536,-0.1593616515972082,-0.17595211444315162,-0.7649353575273954,0.5568627450980392,0.9803921568627451,0.25882352941176473,0.2901960784313726,2
6,"('172.217.31.227', 443)",-1.4436129818615762,0.40004381308835224,-0.9690826376124321,-1.1456227766444014,-1.2822436570118816,-1.0801637118355352,-0.09024333093856615,-0.24434152722537128,-0.20639352652565593,-0.016380294232842815,-0.10199385080078742,-0.17120344560326559,-0.23487136304116732,-0.39902387819882446,-0.6040523906101161,-0.7694224930323631,-0.8921312505581849,-1.1758182402450528,-1.1185654650599555,0.049971960701854196,-0.6463774277849923,-0.8015821915007637,-0.9096391600941361,-0.6401565614388464,-0.5460476803366842,-0.23800072955887047,-0.18781666165736663,-0.05802247157761901,-0.11661564971892391,-0.16774018576540686,-0.22055954559125932,-0.2876925757112458,-0.33419423512280566,-0.4197742110674907,-0.5576920643920856,-0.7407557622257749,-1.197631528070503,-0.07423644319791206,-0.7992585917347527,-0.8807389920179342,-1.0122852041447057,-0.8689009478500643,-0.04218322261505859,-0.14134843646839648,-0.19975129485385443,-0.3723790176497272,-0.43851206108109986,-0.4997187383168409,-0.5167903650376684,-0.5303580716446729,-0.6333399711581399,-0.7643386970997347,-0.915194795377288,-1.0658097538164533,1.0,-0.3179449072399096,-0.15913390634951385,-0.17384379131922417,-0.7932904233211555,0.6745098039215687,0.8509803921568627,0.12156862745098039,0.8901960784313725,2
7,"('114.119.188.210', 5223)",-1.5271046100001435,-0.6724482453431003,-1.0193218428426185,-1.1947700924703897,-1.3366311757482163,-1.0840672204782853,-1.4694998832274646,-0.3070370050041735,-0.2083170991868554,-0.26820172989966845,-0.20416626815295152,-0.1422711564318045,-0.1962755927735345,-0.3705068917966762,-0.5823376492426106,-0.7604208801630007,-0.9806135120474916,-1.260387936801953,-1.0981533631435692,-0.3872711032513731,-0.644554577260056,-0.7354154075623984,-0.8430670168095474,-0.6372497332905008,-0.6414367179820486,-0.26673804941080587,-0.18955440826616676,-0.34927250138265953,-0.26825406291078446,-0.26399217539154596,-0.24924946034331386,-0.26291409483210926,-0.3020285152025302,-0.3865425985845754,-0.5300972796533898,-0.7174852674728581,-1.2777802481483986,0.24978923883184853,-0.8471619518402451,-1.0293108523727494,-1.156697839080663,-0.876721495079831,0.07837116539208999,-0.11587831155530384,-0.20162115592324367,-0.3358639394747457,-0.4160742702230651,-0.47864349229741054,-0.5414943945976058,-0.6202164429686937,-0.7215867703647955,-0.8506833042142828,-0.998766466606697,-1.1468610981768852,1.0,-0.3179449072399096,-0.15939814116728077,-0.1763737790679371,-0.7585104143627497,0.4470588235294118,0.4666666666666667,0.7372549019607844,0.8235294117647058,2
8,"('142.250.204.74', 443)",-1.5454727681906284,0.40004381308835224,-1.0430901840756586,-1.2355986580084162,-1.3820448320329917,-1.0856764175869114,-0.3449465348643918,-0.4234451250130648,-0.20855754576950533,-0.016380294232842815,-0.10199385080078742,-0.17120344560326559,-0.27697583969676676,-0.43013331791025894,-0.6182656758688468,-0.7850375357649303,-1.0000796095751392,-1.2789932700444713,-1.1185654650599555,0.4872150246550815,-0.6113786977062173,-0.8350431814467676,-0.9405977630134784,-0.6404822649170165,-0.6414367179820486,-0.212855574688427,-0.19071290600536686,0.23322755822742156,0.03502276347293663,-0.07148819613926781,-0.15170375018632828,-0.23363043561131155,-0.3166492969844736,-0.4197742110674907,-0.5576920643920856,-0.7407557622257749,-1.3146486593842306,-0.07423644319791206,-0.8969196355627245,-1.0293108523727494,-1.156697839080663,-0.876721495079831,0.07837116539208999,-0.11587831155530384,-0.2012471837093658,-0.3890188001092124,-0.4629896511080469,-0.5227099157925831,-0.5838968333945134,-0.6615512937777434,-0.762180297999857,-0.890401823486975,-1.0372094353722252,-1.1841447165826837,1.0,-0.3179449072399096,-0.15943437908514593,-0.17669002753652624,-0.7989948100475774,0.5568627450980392,0.9803921568627451,0.8,0.2901960784313726,2
9,"('172.217.161.142', 80)",-1.5454727681906284,0.40004381308835224,-1.046000593206235,-1.2373770347287658,-1.3806409819867753,-1.0856491687177154,0.4562844167257109,-0.15736942213559868,-0.2090384389348052,-0.016380294232842815,-0.10199385080078742,-0.17120344560326559,-0.27697583969676676,-0.43013331791025894,-0.6230034376217573,-0.7938554422492037,-1.0085739066781125,-1.2830526154792024,-1.1185654650599555,0.4872150246550815,-0.6113786977062173,-0.8350431814467676,-0.9405977630134784,-0.6404822649170165,-0.6414367179820486,-0.212855574688427,-0.1912921548749669,0.23322755822742156,0.03502276347293663,-0.07148819613926781,-0.15170375018632828,-0.23363043561131155,-0.3166492969844736,-0.4197742110674907,-0.5576920643920856,-0.7407557622257749,-1.3146486593842306,-0.07423644319791206,-0.8969196355627245,-1.0293108523727494,-1.156697839080663,-0.876721495079831,0.07837116539208999,-0.11587831155530384,-0.20162115592324367,-0.3890188001092124,-0.4629896511080469,-0.5227099157925831,-0.5838968333945134,-0.6615512937777434,-0.762180297999857,-0.890401823486975,-1.0372094353722252,-1.1841447165826837,1.0,-0.3179449072399096,-0.15947816656923303,-0.17732252447370447,-0.8038974692944718,0.6745098039215687,0.8509803921568627,0.6313725490196078,0.5568627450980392,2
