,IP_port,complete_max,complete_min,complete_mean,complete_mad,complete_std,complete_var,complete_skew,complete_kurt,complete_pkt_num,complete_10per,complete_20per,complete_30per,complete_40per,complete_50per,complete_60per,complete_70per,complete_80per,complete_90per,out_max,out_min,out_mean,out_mad,out_std,out_var,out_skew,out_kurt,out_pkt_num,out_10per,out_20per,out_30per,out_40per,out_50per,out_60per,out_70per,out_80per,out_90per,in_max,in_min,in_mean,in_mad,in_std,in_var,in_skew,in_kurt,in_pkt_num,in_10per,in_20per,in_30per,in_40per,in_50per,in_60per,in_70per,in_80per,in_90per,protocol,flows_num,flow_length_mean,flow_pkt_num_mean,flow_duration_mean,ip1,ip2,ip3,ip4,graph_id
0,"('142.250.66.69', 443)",1470,52,919.7139479905437,666.2861246639746,685.2965048042603,469631.29949693556,-0.4529184925711599,-1.7910204719416098,423,52.0,52,64.0,1470.0,1470.0,1470.0,1470.0,1470.0,1470.0,1033,52,71.45033112582782,32.76022981448181,104.6743323355331,10956.715849889628,7.104365117661685,55.071937602073945,151,52.0,52.0,52.0,52.0,52,52.0,52.0,64.0,64.0,1470,52,1390.625,148.9191176470588,318.9622920141772,101736.94372693726,-3.8301406485541913,12.870144277764918,272,1470.0,1470.0,1470.0,1470.0,1470.0,1470.0,1470.0,1470.0,1470.0,1,1,389039.0,423.0,7.7999372482299805,142,250,66,69,1
1,"('104.22.7.158', 443)",1492,40,210.94252873563218,235.90091161315874,379.23633044984757,143820.194333066,2.695762820205191,6.109808370975488,87,40.0,40,40.0,52.0,78.0,78.0,119.59999999999997,159.0,573.6000000000008,159,40,81.8780487804878,45.80249851279002,48.77919388527818,2379.4097560975606,0.569894856788989,-1.5488150306138742,41,40.0,40.0,40.0,52.0,52,52.0,126.0,135.0,159.0,1492,40,325.9782608695652,386.1417769376181,494.0011016240725,244037.08840579717,1.6605342856427658,1.2348562707074593,46,40.0,40.0,52.0,78.0,78.0,78.0,85.99999999999999,520.0,1322.5,1,1,18352.0,87.0,257.52877497673035,104,22,7,158,1
2,"('172.217.26.133', 443)",1470,52,352.1714285714286,396.70204081632636,476.68305450664127,227226.73445378154,1.319333523926134,0.04986586768504209,35,52.0,52,60.0,64.0,83.0,91.0,207.99999999999966,738.8000000000015,1166.0,1251,52,158.55555555555554,166.9876543209877,297.8233235093313,88698.73202614381,3.4030389759177746,11.880354454064278,18,52.0,52.0,52.0,58.400000000000006,64,64.0,64.0,87.80000000000001,251.90000000000032,1470,52,557.1764705882352,492.5397923875433,549.3520314076983,301787.6544117647,0.4755381946725257,-1.6789236801250271,17,52.0,64.6,89.4,101.0,231.0,615.5999999999999,1166.0,1166.0,1214.4,1,1,12326.0,35.0,3.2408998012542725,172,217,26,133,1
3,"('69.171.250.15', 443)",1432,52,265.37931034482756,294.29964328180756,435.70242251474997,189836.6009852217,2.227059226405159,3.678555737745088,29,52.0,52,52.0,53.60000000000001,64.0,79.20000000000002,139.99999999999977,314.0,978.3999999999995,1432,52,192.0,195.71428571428572,365.3474636982844,133478.76923076925,3.4653518635999636,12.422890753836036,14,52.0,52.0,52.0,53.60000000000001,62,64.0,75.39999999999996,190.0,276.60000000000014,1432,52,333.8666666666667,363.6533333333334,495.2964287989087,245318.55238095243,1.7609010429163638,1.787863702754768,15,52.0,52.0,52.0,56.8,83.0,83.0,277.39999999999975,438.60000000000053,1205.1999999999998,1,1,7696.0,29.0,187.44568490982056,69,171,250,15,1
4,"('216.58.200.4', 443)",1378,53,694.1851851851852,586.2057613168726,618.2117534306285,382185.7720797722,0.11755841434280838,-2.0065128259517593,27,57.800000000000004,61,61.0,186.00000000000003,446.0,1245.6,1378.0,1378.0,1378.0,1378,61,708.8666666666667,614.1244444444444,653.5078824168477,427072.5523809524,0.02961415594491409,-2.2279359001164227,15,61.0,61.0,61.0,61.0,638,1331.2,1378.0,1378.0,1378.0,1378,53,675.8333333333334,549.4722222222222,599.2828795293335,359139.96969696967,0.26487504224908603,-2.080641090539539,12,53.0,75.20000000000002,180.5,309.80000000000007,446.0,876.7999999999997,1313.7999999999997,1378.0,1378.0,0,2,9371.5,13.5,0.3374863862991333,216,58,200,4,1
5,"('47.89.74.73', 443)",80,40,63.55555555555556,18.2716049382716,19.843834754849624,393.77777777777777,-0.38088439675920954,-2.313524436521241,9,40.0,40,44.8,57.60000000000001,80.0,80.0,80.0,80.0,80.0,80,40,63.0,17.0,20.231987873991358,409.3333333333333,-0.2955940890883309,-4.318390646054601,4,43.6,47.2,50.8,57.60000000000001,66,74.39999999999999,80.0,80.0,80.0,80,40,64.0,19.2,21.908902300206645,480.00000000000006,-0.6085806194501846,-3.333333333333333,5,40.0,40.0,48.0,64.0,80.0,80.0,80.0,80.0,80.0,1,1,572.0,9.0,213.01902413368225,47,89,74,73,1
6,"('69.171.250.34', 443)",76,52,64.0,12.0,13.856406460551018,192.0,0.0,-6.0,4,52.0,52,52.0,56.80000000000001,64.0,71.19999999999999,76.0,76.0,76.0,76,52,64.0,12.0,16.97056274847714,288.0,0.0,0.0,2,54.400000000000006,56.800000000000004,59.2,61.6,64,66.4,68.8,71.2,73.60000000000001,76,52,64.0,12.0,16.97056274847714,288.0,0.0,0.0,2,54.400000000000006,56.800000000000004,59.2,61.6,64.0,66.4,68.8,71.2,73.60000000000001,1,1,256.0,4.0,0.23395895957946777,69,171,250,34,1
7,"('74.125.204.188', 5228)",80,52,65.5,13.5,15.609825965290794,243.66666666666666,0.01419709787789776,-5.918089082099929,4,52.0,52,52.0,57.20000000000001,65.0,72.8,78.2,78.8,79.4,80,52,66.0,14.0,19.79898987322333,392.0,0.0,0.0,2,54.800000000000004,57.6,60.4,63.2,66,68.8,71.6,74.4,77.2,78,52,65.0,13.0,18.384776310850235,338.0,0.0,0.0,2,54.60000000000001,57.2,59.8,62.400000000000006,65.0,67.6,70.19999999999999,72.80000000000001,75.4,1,1,262.0,4.0,0.10954117774963379,74,125,204,188,1
8,"('104.22.6.158', 443)",1492,40,210.8053097345133,239.2975174250139,377.32526368428086,142374.35461441206,2.6653066702638983,6.059040619147344,113,40.0,40.0,52.0,52.0,52.0,78.0,118.0,142.0,770.0,159,40,74.51724137931035,38.31629013079664,42.649629841181934,1818.9909255898367,0.8592782200573242,-0.9740376680834353,58,40.0,40.0,40.0,52.0,52.0,52.0,117.0,118.0,142.0,1492,40,354.5272727272727,406.42049586776864,502.38040237141877,252386.06868686865,1.500292247088795,0.8016713210458408,55,40.0,40.0,52.0,78.0,78.0,78.0,228.7999999999996,773.0,1492.0,1,2,11910.5,56.5,132.99076092243195,104,22,6,158,2
9,"('142.250.66.106', 443)",1192,52,263.1304347826087,270.4650283553876,360.33548816571005,129841.66403162054,1.7407582646949074,1.7522374624109824,23,52.0,52.0,56.8,63.2,64.0,88.19999999999997,203.3999999999999,458.20000000000044,939.0000000000003,1026,52,323.5,323.3333333333333,385.4394186568694,148563.54545454544,1.1392501124818706,-0.22809234589851757,12,52.0,52.0,54.39999999999999,61.6,64.0,176.79999999999993,489.2999999999998,591.0,982.5000000000001,1192,52,197.27272727272728,192.0826446280992,336.2847278450482,113087.41818181817,3.104381659100725,9.905568928349759,11,52.0,52.0,60.0,64.0,64.0,79.0,125.0,171.0,259.0,1,1,6052.0,23.0,4.403710126876831,142,250,66,106,2
