,source,target,weight,graph_id
0,"('151.101.78.133', 443)","('142.250.199.72', 443)",1.0,1
1,"('151.101.78.133', 443)","('34.107.247.91', 443)",1.0,1
2,"('42.99.128.161', 80)","('216.58.200.66', 443)",1.0,1
3,"('142.250.199.72', 443)","('34.107.247.91', 443)",1.0,1
4,"('151.101.78.133', 443)","('42.99.128.161', 80)",0.0,1
5,"('151.101.78.133', 443)","('216.58.200.66', 443)",0.0,1
6,"('42.99.128.161', 80)","('142.250.199.72', 443)",0.0,1
7,"('42.99.128.161', 80)","('34.107.247.91', 443)",0.0,1
8,"('142.250.199.72', 443)","('216.58.200.66', 443)",0.0,1
9,"('34.107.247.91', 443)","('216.58.200.66', 443)",0.0,1
10,"('151.101.78.133', 443)","('216.58.200.66', 443)",1.0,2
11,"('151.101.78.133', 443)","('216.58.199.10', 443)",1.0,2
12,"('216.58.221.227', 443)","('142.250.204.46', 443)",1.0,2
13,"('142.250.204.46', 443)","('172.217.174.206', 443)",1.0,2
14,"('151.101.78.133', 443)","('216.58.221.227', 443)",1.0,2
15,"('216.58.200.66', 443)","('172.217.174.206', 443)",1.0,2
16,"('216.58.200.66', 443)","('142.250.204.46', 443)",1.0,2
17,"('216.58.200.66', 443)","('216.58.221.227', 443)",1.0,2
18,"('216.58.221.227', 443)","('172.217.174.206', 443)",1.0,2
19,"('151.101.78.133', 443)","('142.250.204.46', 443)",1.0,2
20,"('151.101.78.133', 443)","('172.217.174.206', 443)",1.0,2
21,"('151.101.78.133', 443)","('23.215.177.72', 80)",1.0,2
22,"('142.250.204.46', 443)","('54.92.205.77', 443)",0.5,2
23,"('216.58.221.227', 443)","('54.92.205.77', 443)",0.5,2
24,"('216.58.221.227', 443)","('172.217.26.130', 443)",0.5,2
25,"('172.217.24.42', 443)","('69.171.250.15', 443)",0.5,2
26,"('142.250.204.46', 443)","('23.215.177.72', 80)",0.5,2
27,"('54.92.205.77', 443)","('172.217.26.130', 443)",0.5,2
28,"('172.217.174.206', 443)","('54.92.205.77', 443)",0.5,2
29,"('23.215.177.72', 80)","('54.92.205.77', 443)",0.5,2
30,"('172.217.174.206', 443)","('172.217.26.130', 443)",0.5,2
31,"('216.58.221.227', 443)","('23.215.177.72', 80)",0.5,2
32,"('142.250.204.46', 443)","('172.217.26.130', 443)",0.5,2
33,"('172.217.174.206', 443)","('23.215.177.72', 80)",0.5,2
34,"('172.217.24.42', 443)","('216.58.199.10', 443)",0.5,2
35,"('23.215.177.72', 80)","('172.217.26.130', 443)",0.5,2
36,"('216.58.199.10', 443)","('142.250.199.72', 443)",0.5,2
37,"('216.58.200.66', 443)","('54.92.205.77', 443)",0.5,2
