,IP_port,complete_max,complete_min,complete_mean,complete_mad,complete_std,complete_var,complete_skew,complete_kurt,complete_pkt_num,complete_10per,complete_20per,complete_30per,complete_40per,complete_50per,complete_60per,complete_70per,complete_80per,complete_90per,out_max,out_min,out_mean,out_mad,out_std,out_var,out_skew,out_kurt,out_pkt_num,out_10per,out_20per,out_30per,out_40per,out_50per,out_60per,out_70per,out_80per,out_90per,in_max,in_min,in_mean,in_mad,in_std,in_var,in_skew,in_kurt,in_pkt_num,in_10per,in_20per,in_30per,in_40per,in_50per,in_60per,in_70per,in_80per,in_90per,protocol,flows_num,flow_length_mean,flow_pkt_num_mean,flow_duration_mean,ip1,ip2,ip3,ip4,graph_id
1438,"('216.58.200.22', 443)",-1.4436129818615762,0.40004381308835224,-1.0136222916285733,-1.1735777698862235,-1.299454202512132,-1.0816319158699852,0.5560598715334781,0.006348155901915965,-0.20735531285625566,-0.016380294232842815,-0.10199385080078742,-0.17120344560326559,-0.27697583969676676,-0.43013331791025894,-0.6277411993746675,-0.802673348733477,-1.001495325758968,-1.2016965673914641,-1.140833212605104,0.049971960701854196,-0.6726264753440734,-0.8350431814467676,-0.9405977630134784,-0.6404822649170165,-0.6414367179820486,-0.212855574688427,-0.1883959105269667,-0.05802247157761901,-0.11661564971892391,-0.16774018576540686,-0.22055954559125932,-0.2876925757112458,-0.3605116423303038,-0.4560268792306709,-0.5877954659252083,-0.7661417565016841,-1.197631528070503,-0.07423644319791206,-0.8271507094735959,-0.8788104149844823,-1.0002822839361067,-0.8675469056220968,0.12674904226722575,-0.1650299087355218,-0.20087321149548798,-0.3890188001092124,-0.4629896511080469,-0.5227099157925831,-0.5632486892847149,-0.6112306058362916,-0.6831111659106937,-0.7907601468767864,-0.9322434163080875,-1.0740769909412173,1.0,-0.3179449072399096,-0.15929659950159605,-0.17510878519358064,-0.6665604797219535,0.8470588235294118,0.22745098039215686,0.7843137254901961,0.08627450980392157,281
1439,"('64.233.188.188', 5228)",-0.27640002048440276,0.40004381308835224,-0.3806487280772569,-0.17570259913116396,-0.09673410399136956,-0.45987825687234807,0.36956041217430596,-0.09998735434005734,-0.2075957594389056,-0.016380294232842815,-0.04069040038948893,-0.10807845104735045,-0.2166260898237409,-0.33162009215738303,-0.5527266382869211,-0.7328649223996466,-0.43450099413548976,0.0064661176204146905,-1.0703186787121333,0.049971960701854196,-0.5440061423045756,-0.7475984610545442,-0.8535596637245486,-0.6379078503416462,-0.8590048941505734,-0.2301220086037444,-0.18897515939656673,0.058477540344397144,0.004695080834564543,-0.02977900063460752,-0.062191216159917996,-0.1164957987281207,-0.22161421540184148,-0.34122676338060004,-0.49246802773698656,-0.6857527746279716,-0.07715242138152356,-0.07423644319791206,-0.05536576738687879,0.7580276753700818,0.6695570301355438,0.3739680878932312,0.0781913047374514,-0.1746087952667653,-0.20087321149548798,-0.3806989088794698,-0.4483030970918787,-0.5020178560644151,-0.2815490089296078,0.04293833740258032,0.33208001216267136,0.44275891036165,0.2531371684098491,0.06728804034238324,1.0,-0.3179449072399096,-0.1587300045566416,-0.17542503366216977,-0.794043513853095,0.25098039215686274,0.9137254901960784,0.7372549019607844,0.7372549019607844,281
1440,"('172.217.24.202', 443)",0.7488771730572059,0.40004381308835224,0.2623192612731567,0.5994829239585117,0.6928292127234004,0.5210381311789545,0.08764975922862595,-0.13049441568226253,-0.20783620602155553,-0.016380294232842815,-0.10199385080078742,-0.17120344560326559,-0.27697583969676676,-0.38606161165239344,-0.3059682136561764,0.3262023876385948,0.3193678737534037,0.36301195830430666,1.4310916288595688,0.049971960701854196,1.962303958451195,2.1039761481421215,2.2560756640534048,2.8321294855000536,-0.41500309310417866,-0.22286041111446392,-0.18955440826616676,-0.05802247157761901,-0.11661564971892391,-0.16774018576540686,0.5586585390745441,1.2418154712827272,1.6249905236576099,1.8088585642640163,1.8249921669545728,1.7172431335391376,-0.016239394122322955,-0.07423644319791206,-0.4404469718478056,0.36835987624077,0.49355956253627015,0.14452396159975522,0.6399489176878173,-0.0770241606126641,-0.20087321149548798,-0.3890188001092124,-0.4629896511080469,-0.5227099157925831,-0.5713604601849929,-0.6309994475275763,-0.7141740392314364,-0.6976806604073038,-0.4615677639440559,-0.2484879972858586,1.0,-0.3179449072399096,-0.15828646754110431,-0.17574128213075887,-0.7659588291263033,0.6745098039215687,0.8509803921568627,0.09411764705882353,0.792156862745098,281
1441,"('192.229.232.222', 80)",-1.5855487496971408,-0.6724482453431003,-1.1042087758177617,-1.2596067437331357,-1.4079975733670658,-1.0859216574096748,-0.7789710724072187,-0.15736942213559868,-0.20807665260420546,-0.26820172989966845,-0.20416626815295152,-0.23432844015918075,-0.3190803163523662,-0.4612427576216935,-0.651430008139219,-0.8247181149441603,-1.0425510950900063,-1.3195867243917834,-1.1631009601502527,-0.3872711032513731,-0.7338742529819295,-0.8350431814467676,-0.9405977630134784,-0.6404822649170165,-0.6414367179820486,-0.212855574688427,-0.1901336571357668,-0.34927250138265953,-0.26825406291078446,-0.26399217539154596,-0.2894153409961903,-0.34175471581118005,-0.40437398767613403,-0.4922795473938512,-0.6178988674583309,-0.7915277507775934,-1.3338843522029256,-0.2432933207786567,-0.9228801662005398,-1.0293108523727494,-1.156697839080663,-0.876721495079831,0.07837116539208999,-0.11587831155530384,-0.20087321149548798,-0.41675177087502113,-0.48746724113499396,-0.5457010932683252,-0.6060198449407259,-0.6831173028955083,-0.7833595298094543,-0.9111245291944666,-1.0572666364672834,-1.2035970392291875,1.0,-0.3179449072399096,-0.1594358889983903,-0.176057530599348,1.0597317834007336,0.7529411764705882,0.8980392156862745,0.9098039215686274,0.8705882352941177,281
1442,"('142.250.66.138', 443)",-1.5655107589438846,0.40004381308835224,-1.0605526388591167,-1.2596067437331357,-1.4079975733670658,-1.0859216574096748,-0.7789710724072187,-0.15736942213559868,-0.20807665260420546,-0.016380294232842815,-0.10199385080078742,-0.17120344560326559,-0.27697583969676676,-0.43013331791025894,-0.6277411993746675,-0.802673348733477,-1.0213153523325726,-1.2992899972181273,-1.140833212605104,0.049971960701854196,-0.6726264753440734,-0.8350431814467676,-0.9405977630134784,-0.6404822649170165,-0.6414367179820486,-0.212855574688427,-0.1901336571357668,-0.05802247157761901,-0.11661564971892391,-0.16774018576540686,-0.22055954559125932,-0.2876925757112458,-0.3605116423303038,-0.4560268792306709,-0.5877954659252083,-0.7661417565016841,-1.3146486593842306,-0.07423644319791206,-0.8969196355627245,-1.0293108523727494,-1.156697839080663,-0.876721495079831,0.07837116539208999,-0.11587831155530384,-0.20087321149548798,-0.3890188001092124,-0.4629896511080469,-0.5227099157925831,-0.5838968333945134,-0.6615512937777434,-0.762180297999857,-0.890401823486975,-1.0372094353722252,-1.1841447165826837,1.0,-0.07501519529242798,-0.15947288187287767,-0.1771644002394099,-0.8100929094748474,0.5568627450980392,0.9803921568627451,0.25882352941176473,0.5411764705882353,281
