,IP_port,complete_max,complete_min,complete_mean,complete_mad,complete_std,complete_var,complete_skew,complete_kurt,complete_pkt_num,complete_10per,complete_20per,complete_30per,complete_40per,complete_50per,complete_60per,complete_70per,complete_80per,complete_90per,out_max,out_min,out_mean,out_mad,out_std,out_var,out_skew,out_kurt,out_pkt_num,out_10per,out_20per,out_30per,out_40per,out_50per,out_60per,out_70per,out_80per,out_90per,in_max,in_min,in_mean,in_mad,in_std,in_var,in_skew,in_kurt,in_pkt_num,in_10per,in_20per,in_30per,in_40per,in_50per,in_60per,in_70per,in_80per,in_90per,protocol,flows_num,flow_length_mean,flow_pkt_num_mean,flow_duration_mean,ip1,ip2,ip3,ip4,graph_id
0,"('69.171.250.13', 443)",1432,40,705.2457720184494,679.0800725660403,682.1265550309943,465296.63707845204,0.11814866680026255,-1.9772854966974562,4553,52,52,52.0,64,94.0,1432,1432.0,1432.0,1432.0,1042,52,61.85448916408669,14.1192710422932,54.32779535561262,2951.5093482013244,12.031525138624799,176.39917409628615,2261,52,52,52,52.0,52,52.0,52.0,64.0,64.0,1432,40,1339.9349912739965,170.18745069732088,331.7390294155665,110050.78363758209,-3.4073860229358393,9.780122937014681,2292,1432.0,1432.0,1432,1432,1432,1432.0,1432.0,1432.0,1432.0,1,5,642196.8,910.6,61.60261421203613,69,171,250,13,1
1,"('69.171.250.20', 443)",1130,52,105.1978417266187,57.21470938357282,96.42080122911942,9296.970909665357,5.661198049842584,47.87080115347828,1390,52,52,52.0,52,85.0,85,126.0,144.0,174.0,404,52,73.71048744460856,29.808543644412648,45.26845067524617,2049.2326265371953,3.132493301916735,11.632561036938961,677,52,52,52,52.0,52,52.0,65.59999999999991,85.0,126.0,1130,52,135.0953716690042,63.681817734755626,119.80598498212531,14353.474037537237,4.9627453621815105,33.261736729378626,713,52.0,52.0,85,85,136,144.0,144.0,144.0,255.0,1,1,146225.0,1390.0,299.4544868469238,69,171,250,20,1
2,"('151.101.78.2', 443)",1442,52,722.4916142557652,682.22913782419,686.7486197810364,471623.6667711585,0.08236426528907909,-1.9832653186111961,954,52,52,52.0,64,118.5,1442,1442.0,1442.0,1442.0,940,52,62.8985200845666,15.796995472200694,61.91213581653062,3833.112561364534,11.07932266131882,134.77864089469446,473,52,52,52,52.0,52,52.0,52.0,64.0,64.0,1442,52,1371.114345114345,133.17387113644995,286.8692236565103,82293.95148128892,-3.958739364598956,14.201656957496127,481,1442.0,1442.0,1442,1442,1442,1442.0,1442.0,1442.0,1442.0,1,3,229752.33333333334,318.0,1.5087668895721436,151,101,78,2,1
3,"('64.233.189.188', 5228)",1470,52,489.5923076923077,458.6355029585795,565.7935377447563,320122.3273537271,0.9824392903273984,-0.7182525134693618,260,52,52,52.0,64,91.0,464,492.9,1470.0,1470.0,91,52,63.85849056603774,15.885902456390177,17.679926028311794,312.57978436657686,0.8807292407640888,-1.20652976710758,106,52,52,52,52.0,52,52.0,64.0,91.0,91.0,1470,52,782.6298701298701,535.6130882104907,574.1848550156951,329688.2477293949,0.200571495483425,-1.6387980570774041,154,52.0,299.20000000000056,463,472,497,563.0,1470.0,1470.0,1470.0,1,1,127294.0,260.0,298.39176392555237,64,233,189,188,1
4,"('13.226.121.21', 443)",227,40,114.13846153846154,77.55613412228792,82.03994694371855,6730.552894528155,0.6501475324484538,-1.5741260465175606,195,52,52,52.0,52,64.0,64,227.0,227.0,227.0,227,40,138.71223021582733,85.11195072718805,85.67737297934772,7340.612240642264,0.05814592995194153,-2.005175345321798,139,52,52,64,64.0,64,227.0,227.0,227.0,227.0,60,52,53.142857142857146,1.9591836734693875,2.824751454415198,7.979220779220775,2.0978574651810367,2.4886443046820315,56,52.0,52.0,52,52,52,52.0,52.0,52.0,60.0,1,8,2782.125,24.375,34.90368193387985,13,226,121,21,1
5,"('69.171.250.15', 443)",1432,52,456.13793103448273,486.5523186682524,565.4038479214462,319681.5112443779,0.9954789196818269,-0.7862590212290277,116,52,52,52.0,52,87.0,230,586.5,1432.0,1432.0,1432,52,661.6,592.7266666666667,635.6554657882214,404057.87118644064,0.2649683843809484,-1.8248107959976958,60,52,52,52,59.20000000000002,475,763.0,1432.0,1432.0,1432.0,1432,52,236.0,254.96428571428572,373.61331492722405,139586.9090909091,2.497172213875276,5.5314476108193125,56,52.0,52.0,52,52,52,87.0,87.0,387.0,530.0,1,1,52912.0,116.0,274.13144302368164,69,171,250,15,1
6,"('69.171.250.9', 443)",742,52,95.6470588235294,43.89100346020759,94.49690269043762,8929.664618086037,5.399203074520422,34.302863089580406,68,52,52,52.0,52,88.0,91,91.0,102.60000000000002,138.9,742,52,101.25,55.984375,122.59532170203644,15029.612903225807,4.897241321426003,25.930737869164695,32,52,52,52,52.0,76,89.8,91.0,91.0,165.0,396,52,90.66666666666667,34.57407407407406,61.05547828468326,3727.771428571429,3.7410136094030433,18.09565990695785,36,52.0,52.0,52,52,91,91.0,91.5,107.0,138.0,1,1,6504.0,68.0,284.76766204833984,69,171,250,9,1
7,"('69.171.250.35', 443)",83,40,61.54545454545455,12.595041322314051,15.207653575510172,231.2727272727273,0.5318855809031756,-1.1068577315968509,11,52,52,52.0,52,52.0,64,64.0,83.0,83.0,83,52,61.166666666666664,9.166666666666666,12.205190152827061,148.96666666666664,1.3435329910312155,1.590268977593139,6,52,52,52,52.0,58,64.0,64.0,64.0,73.5,83,40,62.0,16.8,19.78635893740938,391.5,0.3159548678858009,-2.7542852669025217,5,44.8,49.6,52,52,52,64.4,76.8,83.0,83.0,1,1,677.0,11.0,115.22576403617859,69,171,250,35,1
8,"('142.250.204.35', 80)",284,52,157.0,84.66666666666667,101.80496058640757,10364.25,0.40216648226095575,-1.714285714285714,9,52,52,85.19999999999999,135,135.0,135,224.39999999999995,284.0,284.0,284,52,168.0,116.0,127.07163334119855,16147.200000000003,0.0,-3.3333333333333335,6,52,52,52,52.0,168,284.0,284.0,284.0,284.0,135,135,135.0,0.0,0.0,0.0,0.0,0.0,3,135.0,135.0,135,135,135,135.0,135.0,135.0,135.0,1,1,1413.0,9.0,248.36920499801636,142,250,204,35,1
9,"('172.217.174.196', 443)",334,52,225.33333333333334,115.55555555555556,131.3887361991126,17263.0,-0.7767504178315127,-1.714285714285714,9,52,52,147.2,290,290.0,290,316.4,334.0,334.0,290,52,171.0,119.0,130.35796868622953,16993.2,0.0,-3.3333333333333335,6,52,52,52,52.0,171,290.0,290.0,290.0,290.0,334,334,334.0,0.0,0.0,0.0,0.0,0.0,3,334.0,334.0,334,334,334,334.0,334.0,334.0,334.0,1,1,2028.0,9.0,248.3468999862671,172,217,174,196,1
