,IP_port,complete_max,complete_min,complete_mean,complete_mad,complete_std,complete_var,complete_skew,complete_kurt,complete_pkt_num,complete_10per,complete_20per,complete_30per,complete_40per,complete_50per,complete_60per,complete_70per,complete_80per,complete_90per,out_max,out_min,out_mean,out_mad,out_std,out_var,out_skew,out_kurt,out_pkt_num,out_10per,out_20per,out_30per,out_40per,out_50per,out_60per,out_70per,out_80per,out_90per,in_max,in_min,in_mean,in_mad,in_std,in_var,in_skew,in_kurt,in_pkt_num,in_10per,in_20per,in_30per,in_40per,in_50per,in_60per,in_70per,in_80per,in_90per,protocol,flows_num,flow_length_mean,flow_pkt_num_mean,flow_duration_mean,ip1,ip2,ip3,ip4,graph_id
0,"('118.69.184.22', 80)",0.8390481314468587,-0.6724482453431003,2.323672833712368,1.4946199132723665,1.3259609500743803,1.6355784790641683,-1.2238063467606832,-0.28582263350597115,9.044067401182575,-0.26820172989966845,-0.20416626815295152,-0.23432844015918075,4.775561358975166,3.302999447461881,2.2149158523715102,1.842698596548515,1.5269737785594624,1.1363172636206038,-0.2538346020566815,-0.3872711032513731,-0.7281422055936573,-0.8222977596141349,-0.8380412876152631,-0.6369080072097157,4.647545695019578,3.844498248142023,7.622195847160006,-0.34927250138265953,-0.26825406291078446,-0.26399217539154596,-0.2894153409961903,-0.34175471581118005,-0.40437398767613403,-0.4922795473938512,-0.6178988674583309,-0.7915277507775934,0.9936344788591607,-0.2432933207786567,2.214338988315802,-1.0120707482931899,-0.9768958763984313,-0.8645983412744204,-7.545582225558253,7.690286987400108,9.14544035773967,2.9389376917878343,2.4743211521255986,2.2362313812964776,2.0708645521509963,1.926369800354058,1.7793275191518225,1.5963228614120146,1.3696546960347527,1.150134000997752,1.0,-0.07501519529242798,6.975271665843691,5.907298011180899,0.6276455234883651,0.4627450980392157,0.27058823529411763,0.7215686274509804,0.08627450980392157,1
1,"('118.69.184.26', 443)",0.8390481314468587,-0.6724482453431003,-0.08725767844777614,0.24857201145072588,0.5136937048183038,0.2586741576893144,0.46952793772960993,-0.027265611790641887,-0.19942057562880786,-0.26820172989966845,-0.20416626815295152,-0.23432844015918075,-0.3190803163523662,-0.4405031311474038,-0.5902339188307943,-0.35075564141447,-0.12764451129057433,0.8826081739499027,-0.13507328181588854,-0.3872711032513731,-0.20306018012050986,0.004676627007200751,0.026435983246339338,-0.32269027370899656,-0.18222553903021277,-0.19902318324734583,-0.17796943087416592,-0.34927250138265953,-0.26825406291078446,-0.26399217539154596,-0.2894153409961903,-0.34175471581118005,-0.3458908605483605,-0.3986268213056355,-0.3018131513605431,0.30218550260949645,0.9936344788591607,-0.2432933207786567,0.16154129781065693,1.6255001872075414,1.4820933596149226,1.7344585167690487,0.29954324005580857,-0.1296313234993451,-0.19526362828732027,-0.41675177087502113,-0.48746724113499396,-0.5457010932683252,-0.5912711705765842,-0.21944810686356064,-0.2828236847093041,0.6382431008689867,1.2192256878218166,1.150134000997752,1.0,-0.07501519529242798,-0.15694830692827053,-0.1714719278048058,-0.8141280446349934,0.4627450980392157,0.27058823529411763,0.7215686274509804,0.10196078431372549,1
2,"('74.125.200.94', 80)",-1.1781096043809316,0.40004381308835224,-0.6785614404709731,-0.9067101132887604,-0.9438247888255817,-1.0074732983641455,-0.1993963251894044,-0.15736942213559868,-0.2090384389348052,0.33197269177293254,0.18068317054019997,0.09076528180378227,-0.04399773553578317,-0.21495969323950367,-0.40506639698788366,-0.5407080435965241,-0.716228514717443,-0.9572901443420222,-0.7103234267322295,0.049971960701854196,-0.08056462484479761,-0.17465336598466366,-0.14881304180856111,-0.4274360009183429,-0.6414367179820486,-0.212855574688427,-0.19071290600536686,0.5050609193787928,0.46971954795627024,0.3905213540661997,0.311925272206874,0.2349081119214519,0.14829156368132662,0.03459256324436888,-0.12219618887957798,-0.3244254561008633,-1.181601784054924,1.0950736267355718,-0.7173592986511688,-1.0293108523727494,-1.156697839080663,-0.876721495079831,0.07837116539208999,-0.11587831155530384,-0.2019951281371215,-0.19719908564570204,-0.29368632008832984,-0.36368760491869967,-0.43087933686654295,-0.5123863973798687,-0.6156906113168088,-0.747069775676825,-0.8984804611314062,-1.049599484944367,1.0,-0.3179449072399096,-0.15936379064097106,-0.17732252447370447,-0.8193395090927555,0.2901960784313726,0.49019607843137253,0.7843137254901961,0.3686274509803922,1
3,"('74.125.24.99', 443)",-1.094617976242364,0.40004381308835224,-0.4299639939009115,-0.7779630486384503,-0.8089395786717541,-0.9552557604848638,-1.8983704926053373,-0.15736942213559868,-0.2090384389348052,0.9825114005788989,0.7085739935263811,0.5799839896121247,0.3910818565720777,0.18687056969985863,-0.14054136578372559,-0.33311982844592336,-0.5534211535771185,-0.8372011752312236,-0.6991895529596551,0.049971960701854196,-0.06525268043533358,-0.15757431903305752,-0.12833585074291667,-0.4162738713018844,-0.6414367179820486,-0.212855574688427,-0.19071290600536686,0.5196234208690453,0.48488338927545616,0.40495915251012066,0.3256964312878601,0.24842364694643543,0.16145026728507578,0.047280997101481946,-0.11015482826632889,-0.3130017586767042,-0.8626098781448998,3.8986001799495873,-0.28684716557406514,-1.0293108523727494,-1.156697839080663,-0.876721495079831,0.07837116539208999,-0.11587831155530384,-0.2019951281371215,0.2627060128872926,0.11223371452520861,0.01758275488735801,-0.06400606205851768,-0.15475007951026562,-0.26446835047431977,-0.4034182393609229,-0.5658652096383586,-0.7270151343898484,1.0,-0.3179449072399096,-0.15928640758719648,-0.17732252447370447,-0.8193536953666899,0.2901960784313726,0.49019607843137253,0.09411764705882353,0.38823529411764707,1
4,"('118.69.184.22', 80)",0.8390481314468587,-0.6724482453431003,2.5189650765864524,1.3441177799085853,1.2494768863619115,1.4854373481090861,-1.34976843534535,-0.2656722001508001,6.236372655579305,-0.26820172989966845,-0.20416626815295152,-0.23432844015918075,4.775561358975166,3.302999447461881,2.2149158523715102,1.842698596548515,1.5269737785594624,1.1363172636206038,-0.2538346020566815,-0.3872711032513731,-0.7252863894110859,-0.8161042323159959,-0.819085595547192,-0.6354646280932364,3.762688813448586,2.613545079821804,4.67323985202619,-0.34927250138265953,-0.26825406291078446,-0.26399217539154596,-0.2894153409961903,-0.34175471581118005,-0.40437398767613403,-0.4922795473938512,-0.6178988674583309,-0.7915277507775934,0.9936344788591607,-0.2432933207786567,2.212962977155778,-1.0061621624760873,-0.9475292357614373,-0.8603148511847211,-6.347207421169152,5.38503213650383,6.682459357140168,2.9389376917878343,2.4743211521255986,2.2362313812964776,2.0708645521509963,1.926369800354058,1.7793275191518225,1.5963228614120146,1.3696546960347527,1.150134000997752,1.0,-0.07501519529242798,5.082126019730667,4.060881327323342,0.6280365028104103,0.4627450980392157,0.27058823529411763,0.7215686274509804,0.08627450980392157,2
5,"('118.69.184.26', 443)",0.8390481314468587,-0.6724482453431003,0.033276126049155,0.36100079187712275,0.6265310898778949,0.42121329781715044,0.36654340460184714,-0.07887342397561839,-0.2011037017073574,-0.26820172989966845,-0.20416626815295152,-0.23432844015918075,-0.3190803163523662,-0.42494841129168653,-0.40269751611142846,-0.35075564141447,-0.07986409008634869,1.0094627187852532,-0.15362973810351244,-0.3872711032513731,-0.29186945769540124,-0.1675940265779999,-0.1296449946160263,-0.4169960140062982,-0.0613622156695424,-0.17269090242799182,-0.1802864263525661,-0.34927250138265953,-0.26825406291078446,-0.26399217539154596,-0.2894153409961903,-0.34175471581118005,-0.37513242411224723,-0.33578886315612333,-0.276726983416274,-0.34134945228480185,0.9936344788591607,-0.2432933207786567,0.36487032231275623,1.7943223537431692,1.5522460362186927,1.8751412796404847,0.2183938750821394,-0.1340952586009547,-0.1963855449289538,-0.41675177087502113,-0.48746724113499396,-0.5303736416178304,-0.1303750966971554,-0.19069342803987396,-0.2715280944108522,1.33728904006837,1.3696546960347527,1.150134000997752,1.0,-0.07501519529242798,-0.1571453506066624,-0.1725787974448677,-0.8101682203192375,0.4627450980392157,0.27058823529411763,0.7215686274509804,0.10196078431372549,2
6,"('74.125.68.95', 443)",0.6486872192909249,0.4894181512909733,0.6145862527737381,0.8133710323629219,0.8443494973952191,0.7611984807589309,-0.18696905418612336,-0.2537394290940482,-0.20446995386445646,0.0046048254060593215,-0.02536453778666434,-0.12385969968632923,-0.0868039534689759,-0.09181816104840877,0.0225166012122706,0.3618414263458661,1.325234222363843,0.943498355470871,1.3197528911338254,0.37790425866677463,2.1503006092562815,2.2738968513782405,1.998004343480806,2.294066020162192,-0.5189979524576063,-0.2297035624837999,-0.18492041730936642,0.16041505077616142,-0.0028868398250285017,-0.013737002363584569,0.21437956204988853,0.8746434364373404,1.8296814686048175,3.0169787308019984,2.7386304034848448,2.039010610986287,0.8108953970815589,-0.060148370066183336,-0.14125185624698436,0.8290545484568863,1.0320871968282472,0.9198023282714386,0.515642958383716,-0.10728331320256676,-0.1986293782122209,-0.38670771921206165,-0.4609498519391347,-0.5207939843362712,-0.5046227086872516,-0.47554446513702014,-0.4466097440368569,-0.3961652923633009,-0.07646950291893947,0.9653369358559676,0.0,-0.3179449072399096,-0.15528589244620564,-0.17131380357051124,-0.4382535010397941,0.2901960784313726,0.49019607843137253,0.26666666666666666,0.37254901960784315,2
7,"('74.125.68.188', 5228)",-1.5187554471862867,0.40004381308835224,-1.011439484780641,-1.203337792815824,-1.3463608666688816,-1.0845383988414647,-0.7688460558622099,-0.6297673357989584,-0.20879799235215526,-0.016380294232842815,-0.10199385080078742,-0.17120344560326559,-0.2587305664793403,-0.39643142488953825,-0.5866805975161116,-0.7545422758401519,-0.9738888601743044,-1.2529458035049459,-1.0888751349997572,0.049971960701854196,-0.6011707347665747,-0.7553409623392723,-0.8450375380404711,-0.6373790345555614,-0.6414367179820486,-0.212855574688427,-0.19071290600536686,0.009935868710223722,-0.045851056896055634,-0.10036379302710954,-0.15629413654665703,-0.2246200789279892,-0.2991043588461415,-0.3968141878974765,-0.531602449730046,-0.7128311685222747,-1.272971324943725,-0.07423644319791206,-0.8687957273717579,-0.9686440093945332,-1.0807833015709005,-0.8745603861396736,0.07837116539208999,-0.11587831155530384,-0.20162115592324367,-0.38300998977662043,-0.4523826954297032,-0.5077656504333506,-0.5647235567211291,-0.6381881172334979,-0.7346472966473805,-0.8589723864972796,-1.002443620140791,-1.1462126874220018,1.0,-0.3179449072399096,-0.15944268360799005,-0.17700627600511534,-0.8184137711293827,0.2901960784313726,0.49019607843137253,0.26666666666666666,0.7372549019607844,2
8,"('118.69.184.22', 80)",0.8390481314468587,-0.6724482453431003,2.363366578715503,1.4673756810248935,1.3123847968120632,1.6086170115675735,-1.2485332207237256,-0.28228818843780307,8.288584238496485,-0.26820172989966845,-0.20416626815295152,-0.23432844015918075,4.775561358975166,3.302999447461881,2.2149158523715102,1.842698596548515,1.5269737785594624,1.1363172636206038,-0.2538346020566815,-0.3872711032513731,-0.728507179683767,-0.8231077647569829,-0.8422229551940682,-0.6371935405014756,4.81564280553721,4.129781561760394,6.831521140155948,-0.34927250138265953,-0.26825406291078446,-0.26399217539154596,-0.2894153409961903,-0.34175471581118005,-0.40437398767613403,-0.4922795473938512,-0.6178988674583309,-0.7915277507775934,0.9936344788591607,-0.2432933207786567,2.2147514869592437,-1.0138403649555512,-0.9857843011968295,-0.8657673197701301,-7.686912534225989,7.852474079808869,8.480891733678735,2.9389376917878343,2.4743211521255986,2.2362313812964776,2.0708645521509963,1.926369800354058,1.7793275191518225,1.5963228614120146,1.3696546960347527,1.150134000997752,1.0,-0.07501519529242798,6.465568930763479,5.410471667027396,0.6255235560375515,0.4627450980392157,0.27058823529411763,0.7215686274509804,0.08627450980392157,3
9,"('118.69.184.26', 443)",0.8390481314468587,-0.6724482453431003,0.0465516764693273,0.36173801906863595,0.5934118505353477,0.37254464036614704,0.33654458876875815,-0.08074045178551995,-0.20062280854205752,-0.26820172989966845,-0.20416626815295152,-0.23432844015918075,-0.3190803163523662,-0.40939369143596926,-0.40269751611142846,-0.2978482025088304,-0.08835838718932205,0.9587209008511142,-0.13507328181588854,-0.3872711032513731,-0.15480435531492617,0.05165576855314772,0.058421112631213204,-0.30132035165282994,-0.21653567237876187,-0.20360315465897455,-0.17912792861336602,-0.34927250138265953,-0.26825406291078446,-0.26399217539154596,-0.2894153409961903,-0.34175471581118005,-0.331270078766417,-0.3986268213056355,-0.3018131513605431,0.30218550260949645,0.9936344788591607,-0.2432933207786567,0.36487032231275623,1.7943223537431692,1.5522460362186927,1.8751412796404847,0.2183938750821394,-0.1340952586009547,-0.1963855449289538,-0.41675177087502113,-0.48746724113499396,-0.5303736416178304,-0.1303750966971554,-0.19069342803987396,-0.2715280944108522,1.33728904006837,1.3696546960347527,1.150134000997752,1.0,-0.07501519529242798,-0.15698605475938007,-0.1722625489762786,-0.8126274073233655,0.4627450980392157,0.27058823529411763,0.7215686274509804,0.10196078431372549,3
